frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
1321,Jun 17 2019 13:21:19.115935000 MST,0.013967,30.098878,364,70,1
1322,Jun 17 2019 13:21:19.141892000 MST,0.025957,30.124835,548,70,0
1323,Jun 17 2019 13:21:19.154935000 MST,0.013043,30.137878,240,70,1
1324,Jun 17 2019 13:21:19.221911000 MST,0.066976,30.204854,548,70,0
1325,Jun 17 2019 13:21:20.581957000 MST,1.360046,31.5649,548,70,0
1326,Jun 17 2019 13:21:20.631938000 MST,0.049981,31.614881,160,70,1
1327,Jun 17 2019 13:21:20.661973000 MST,0.030035,31.644916,548,70,0
1328,Jun 17 2019 13:21:20.674804000 MST,0.012831,31.657747,88,70,1
1329,Jun 17 2019 13:21:20.701895000 MST,0.027091,31.684838,548,70,0
1330,Jun 17 2019 13:21:20.714902000 MST,0.013007,31.697845,72,70,1
1331,Jun 17 2019 13:21:20.742013000 MST,0.027111,31.724956,548,70,0
1332,Jun 17 2019 13:21:20.742015000 MST,0.000002,31.724958,2784,70,1
1333,Jun 17 2019 13:21:20.742975000 MST,0.00096,31.725918,484,70,1
1334,Jun 17 2019 13:21:20.754018000 MST,0.011043,31.736961,128,70,1
1335,Jun 17 2019 13:21:20.762061000 MST,0.008043,31.745004,548,70,0
1336,Jun 17 2019 13:21:20.781878000 MST,0.019817,31.764821,548,70,0
1337,Jun 17 2019 13:21:20.794933000 MST,0.013055,31.777876,364,70,1
1338,Jun 17 2019 13:21:20.821994000 MST,0.027061,31.804937,548,70,0
1339,Jun 17 2019 13:21:20.831025000 MST,0.009031,31.813968,112,70,0
1340,Jun 17 2019 13:21:20.869875000 MST,0.03885,31.852818,500,70,1
1341,Jun 17 2019 13:21:20.941959000 MST,0.072084,31.924902,548,70,0
1342,Jun 17 2019 13:21:21.342088000 MST,0.400129,32.325031,548,70,0
1343,Jun 17 2019 13:21:21.384920000 MST,0.042832,32.367863,308,70,1
1344,Jun 17 2019 13:21:21.421942000 MST,0.037022,32.404885,548,70,0
1345,Jun 17 2019 13:21:21.822029000 MST,0.400087,32.804972,548,70,0
1346,Jun 17 2019 13:21:21.833903000 MST,0.011874,32.816846,128,70,1
1347,Jun 17 2019 13:21:21.834885000 MST,0.000982,32.817828,1078,70,1
1348,Jun 17 2019 13:21:21.882005000 MST,0.04712,32.864948,548,70,0
1349,Jun 17 2019 13:21:21.933903000 MST,0.051898,32.916846,72,70,1
1350,Jun 17 2019 13:21:22.221935000 MST,0.288032,33.204878,548,70,0
1351,Jun 17 2019 13:21:22.234795000 MST,0.01286,33.217738,240,70,1
1352,Jun 17 2019 13:21:22.281906000 MST,0.047111,33.264849,548,70,0
1353,Jun 17 2019 13:21:22.361954000 MST,0.080048,33.344897,548,70,0
1354,Jun 17 2019 13:21:22.373956000 MST,0.012002,33.356899,72,70,1
1355,Jun 17 2019 13:21:22.374769000 MST,0.000813,33.357712,1542,70,1
1356,Jun 17 2019 13:21:22.375858000 MST,0.001089,33.358801,120,70,1
1357,Jun 17 2019 13:21:22.381969000 MST,0.006111,33.364912,548,70,0
1358,Jun 17 2019 13:21:22.421924000 MST,0.039955,33.404867,548,70,0
1359,Jun 17 2019 13:21:22.462022000 MST,0.040098,33.444965,548,70,0
1360,Jun 17 2019 13:21:22.472920000 MST,0.010898,33.455863,72,70,1
1361,Jun 17 2019 13:21:22.473821000 MST,0.000901,33.456764,72,70,1
1362,Jun 17 2019 13:21:22.475932000 MST,0.002111,33.458875,2880,70,1
1363,Jun 17 2019 13:21:22.476783000 MST,0.000851,33.459726,1398,70,1
1364,Jun 17 2019 13:21:22.477940000 MST,0.001157,33.460883,2784,70,1
1365,Jun 17 2019 13:21:22.478962000 MST,0.001022,33.461905,2784,70,1
1366,Jun 17 2019 13:21:22.479857000 MST,0.000895,33.4628,2784,70,1
1367,Jun 17 2019 13:21:22.480970000 MST,0.001113,33.463913,3978,70,1
1368,Jun 17 2019 13:21:22.482021000 MST,0.001051,33.464964,2784,70,1
1369,Jun 17 2019 13:21:22.482855000 MST,0.000834,33.465798,1398,70,1
1370,Jun 17 2019 13:21:22.484832000 MST,0.001977,33.467775,3978,70,1
1371,Jun 17 2019 13:21:22.489970000 MST,0.005138,33.472913,1851,70,1
1372,Jun 17 2019 13:21:22.521984000 MST,0.032014,33.504927,548,70,0
1373,Jun 17 2019 13:21:22.530974000 MST,0.00899,33.513917,140,70,0
1374,Jun 17 2019 13:21:22.539901000 MST,0.008927,33.522844,404,70,0
1375,Jun 17 2019 13:21:22.590971000 MST,0.05107,33.573914,72,70,1
1376,Jun 17 2019 13:21:22.762032000 MST,0.171061,33.744975,548,70,0
1377,Jun 17 2019 13:21:22.773901000 MST,0.011869,33.756844,128,70,1
1378,Jun 17 2019 13:21:22.774945000 MST,0.001044,33.757888,1542,70,1
1379,Jun 17 2019 13:21:22.775961000 MST,0.001016,33.758904,532,70,1
1380,Jun 17 2019 13:21:22.821970000 MST,0.046009,33.804913,548,70,0
1381,Jun 17 2019 13:21:22.873917000 MST,0.051947,33.85686,72,70,1
1382,Jun 17 2019 13:21:24.221906000 MST,1.347989,35.204849,548,70,0
1383,Jun 17 2019 13:21:24.230982000 MST,0.009076,35.213925,1398,70,0
1384,Jun 17 2019 13:21:24.234760000 MST,0.003778,35.217703,72,70,1
1385,Jun 17 2019 13:21:24.242949000 MST,0.008189,35.225892,128,70,1
1386,Jun 17 2019 13:21:24.261994000 MST,0.019045,35.244937,548,70,0
1387,Jun 17 2019 13:21:24.270810000 MST,0.008816,35.253753,300,70,0
1388,Jun 17 2019 13:21:24.282845000 MST,0.012035,35.265788,72,70,1
1389,Jun 17 2019 13:21:24.355816000 MST,0.072971,35.338759,200,70,1
1390,Jun 17 2019 13:21:24.356832000 MST,0.001016,35.339775,200,70,1
1391,Jun 17 2019 13:21:24.360912000 MST,0.00408,35.343855,200,70,1
1392,Jun 17 2019 13:21:24.381938000 MST,0.021026,35.364881,548,70,0
1393,Jun 17 2019 13:21:24.393961000 MST,0.012023,35.376904,72,70,1
1394,Jun 17 2019 13:21:24.413814000 MST,0.019853,35.396757,160,70,1
1395,Jun 17 2019 13:21:24.414855000 MST,0.001041,35.397798,1398,70,1
1396,Jun 17 2019 13:21:24.415949000 MST,0.001094,35.398892,2784,70,1
1397,Jun 17 2019 13:21:24.417901000 MST,0.001952,35.400844,2784,70,1
1398,Jun 17 2019 13:21:24.419856000 MST,0.001955,35.402799,1302,70,1
1399,Jun 17 2019 13:21:24.461973000 MST,0.042117,35.444916,548,70,0
1400,Jun 17 2019 13:21:24.473818000 MST,0.011845,35.456761,72,70,1
1401,Jun 17 2019 13:21:24.622003000 MST,0.148185,35.604946,548,70,0
1402,Jun 17 2019 13:21:24.633846000 MST,0.011843,35.616789,72,70,1
1403,Jun 17 2019 13:21:24.634868000 MST,0.001022,35.617811,1542,70,1
1404,Jun 17 2019 13:21:24.635962000 MST,0.001094,35.618905,2784,70,1
1405,Jun 17 2019 13:21:24.636817000 MST,0.000855,35.61976,2784,70,1
1406,Jun 17 2019 13:21:24.637907000 MST,0.00109,35.62085,2784,70,1
1407,Jun 17 2019 13:21:24.638769000 MST,0.000862,35.621712,2784,70,1
1408,Jun 17 2019 13:21:24.639860000 MST,0.001091,35.622803,2784,70,1
1409,Jun 17 2019 13:21:24.640899000 MST,0.001039,35.623842,2784,70,1
1410,Jun 17 2019 13:21:24.641832000 MST,0.000933,35.624775,2784,70,1
1411,Jun 17 2019 13:21:24.642882000 MST,0.00105,35.625825,2784,70,1
1412,Jun 17 2019 13:21:24.643957000 MST,0.001075,35.6269,2784,70,1
1413,Jun 17 2019 13:21:24.644839000 MST,0.000882,35.627782,484,70,1
1414,Jun 17 2019 13:21:24.661923000 MST,0.017084,35.644866,548,70,0
1415,Jun 17 2019 13:21:24.670898000 MST,0.008975,35.653841,43,70,0
1416,Jun 17 2019 13:21:24.679823000 MST,0.008925,35.662766,300,70,0
1417,Jun 17 2019 13:21:24.721892000 MST,0.042069,35.704835,548,70,0
1418,Jun 17 2019 13:21:24.731944000 MST,0.010052,35.714887,72,70,1
1419,Jun 17 2019 13:21:24.733915000 MST,0.001971,35.716858,72,70,1
1420,Jun 17 2019 13:21:24.805937000 MST,0.072022,35.78888,200,70,1
1421,Jun 17 2019 13:21:24.806795000 MST,0.000858,35.789738,200,70,1
1422,Jun 17 2019 13:21:24.842011000 MST,0.035216,35.824954,548,70,0
1423,Jun 17 2019 13:21:24.853861000 MST,0.01185,35.836804,72,70,1
1424,Jun 17 2019 13:21:25.221896000 MST,0.368035,36.204839,548,70,0
1425,Jun 17 2019 13:21:25.234760000 MST,0.012864,36.217703,88,70,1
1426,Jun 17 2019 13:21:25.261988000 MST,0.027228,36.244931,548,70,0
1427,Jun 17 2019 13:21:25.274854000 MST,0.012866,36.257797,72,70,1
1428,Jun 17 2019 13:21:25.301858000 MST,0.027004,36.284801,2784,70,1
1429,Jun 17 2019 13:21:25.303820000 MST,0.001962,36.286763,1206,70,1
1430,Jun 17 2019 13:21:25.342018000 MST,0.038198,36.324961,548,70,0
1431,Jun 17 2019 13:21:25.356826000 MST,0.014808,36.339769,128,70,1
1432,Jun 17 2019 13:21:25.381931000 MST,0.025105,36.364874,548,70,0
1433,Jun 17 2019 13:21:25.390965000 MST,0.009034,36.373908,548,70,0
1434,Jun 17 2019 13:21:25.442882000 MST,0.051917,36.425825,1206,70,1
1435,Jun 17 2019 13:21:25.443817000 MST,0.000935,36.42676,256,70,1
1436,Jun 17 2019 13:21:25.501937000 MST,0.05812,36.48488,548,70,0
1437,Jun 17 2019 13:21:25.541971000 MST,0.040034,36.524914,548,70,0
1438,Jun 17 2019 13:21:25.591954000 MST,0.049983,36.574897,284,70,1
1439,Jun 17 2019 13:21:25.641869000 MST,0.049915,36.624812,548,70,0
1440,Jun 17 2019 13:21:25.654910000 MST,0.013041,36.637853,88,70,1
1441,Jun 17 2019 13:21:25.681965000 MST,0.027055,36.664908,548,70,0
1442,Jun 17 2019 13:21:25.741933000 MST,0.059968,36.724876,548,70,0
1443,Jun 17 2019 13:21:25.753945000 MST,0.012012,36.736888,88,70,1
1444,Jun 17 2019 13:21:25.754802000 MST,0.000857,36.737745,72,70,1
1445,Jun 17 2019 13:21:25.781851000 MST,0.027049,36.764794,548,70,0
1446,Jun 17 2019 13:21:25.782839000 MST,0.000988,36.765782,2784,70,1
1447,Jun 17 2019 13:21:25.784790000 MST,0.001951,36.767733,1206,70,1
1448,Jun 17 2019 13:21:25.794902000 MST,0.010112,36.777845,72,70,1
1449,Jun 17 2019 13:21:25.801908000 MST,0.007006,36.784851,548,70,0
1450,Jun 17 2019 13:21:25.820809000 MST,0.018901,36.803752,2784,70,1
1451,Jun 17 2019 13:21:25.822760000 MST,0.001951,36.805703,1206,70,1
1452,Jun 17 2019 13:21:25.842000000 MST,0.01924,36.824943,548,70,0
1453,Jun 17 2019 13:21:25.881932000 MST,0.039932,36.864875,548,70,0
1454,Jun 17 2019 13:21:25.894832000 MST,0.0129,36.877775,708,70,1
1455,Jun 17 2019 13:21:25.921852000 MST,0.02702,36.904795,548,70,0
1456,Jun 17 2019 13:21:25.930908000 MST,0.009056,36.913851,982,70,0
1457,Jun 17 2019 13:21:25.961951000 MST,0.031043,36.944894,548,70,0
1458,Jun 17 2019 13:21:25.970991000 MST,0.00904,36.953934,886,70,0
1459,Jun 17 2019 13:21:25.981948000 MST,0.010957,36.964891,1398,70,1
1460,Jun 17 2019 13:21:25.982801000 MST,0.000853,36.965744,1398,70,1
1461,Jun 17 2019 13:21:25.984775000 MST,0.001974,36.967718,1635,70,1
1462,Jun 17 2019 13:21:25.985849000 MST,0.001074,36.968792,1398,70,1
1463,Jun 17 2019 13:21:25.986880000 MST,0.001031,36.969823,1398,70,1
1464,Jun 17 2019 13:21:25.988833000 MST,0.001953,36.971776,2784,70,1
1465,Jun 17 2019 13:21:25.991883000 MST,0.00305,36.974826,2784,70,1
1466,Jun 17 2019 13:21:25.993878000 MST,0.001995,36.976821,1398,70,1
1467,Jun 17 2019 13:21:25.994947000 MST,0.001069,36.97789,1398,70,1
1468,Jun 17 2019 13:21:25.996882000 MST,0.001935,36.979825,2784,70,1
1469,Jun 17 2019 13:21:26.021917000 MST,0.025035,37.00486,548,70,0
1470,Jun 17 2019 13:21:26.023822000 MST,0.001905,37.006765,72,70,1
1471,Jun 17 2019 13:21:26.034789000 MST,0.010967,37.017732,2784,70,1
1472,Jun 17 2019 13:21:26.036936000 MST,0.002147,37.019879,2784,70,1
1473,Jun 17 2019 13:21:26.039791000 MST,0.002855,37.022734,2784,70,1
1474,Jun 17 2019 13:21:26.041920000 MST,0.002129,37.024863,1398,70,1
1475,Jun 17 2019 13:21:26.042810000 MST,0.00089,37.025753,1398,70,1
1476,Jun 17 2019 13:21:26.044944000 MST,0.002134,37.027887,2784,70,1
1477,Jun 17 2019 13:21:26.047968000 MST,0.003024,37.030911,2784,70,1
1478,Jun 17 2019 13:21:26.049925000 MST,0.001957,37.032868,2784,70,1
1479,Jun 17 2019 13:21:26.052923000 MST,0.002998,37.035866,2784,70,1
1480,Jun 17 2019 13:21:26.054837000 MST,0.001914,37.03778,1398,70,1
1481,Jun 17 2019 13:21:26.055945000 MST,0.001108,37.038888,1398,70,1
1482,Jun 17 2019 13:21:26.057910000 MST,0.001965,37.040853,2784,70,1
1483,Jun 17 2019 13:21:26.059825000 MST,0.001915,37.042768,1398,70,1
1484,Jun 17 2019 13:21:26.060907000 MST,0.001082,37.04385,1398,70,1
1485,Jun 17 2019 13:21:26.061845000 MST,0.000938,37.044788,548,70,0
1486,Jun 17 2019 13:21:26.062887000 MST,0.001042,37.04583,2784,70,1
1487,Jun 17 2019 13:21:26.065878000 MST,0.002991,37.048821,660,70,1
1488,Jun 17 2019 13:21:26.073860000 MST,0.007982,37.056803,1398,70,1
1489,Jun 17 2019 13:21:26.074886000 MST,0.001026,37.057829,364,70,1
1490,Jun 17 2019 13:21:26.081893000 MST,0.007007,37.064836,548,70,0
1491,Jun 17 2019 13:21:26.101932000 MST,0.020039,37.084875,548,70,0
1492,Jun 17 2019 13:21:26.113966000 MST,0.012034,37.096909,72,70,1
1493,Jun 17 2019 13:21:26.462021000 MST,0.348055,37.444964,548,70,0
1494,Jun 17 2019 13:21:26.474852000 MST,0.012831,37.457795,88,70,1
1495,Jun 17 2019 13:21:26.501926000 MST,0.027074,37.484869,548,70,0
1496,Jun 17 2019 13:21:26.514955000 MST,0.013029,37.497898,284,70,1
1497,Jun 17 2019 13:21:26.542023000 MST,0.027068,37.524966,548,70,0
1498,Jun 17 2019 13:21:26.593925000 MST,0.051902,37.576868,72,70,1
1499,Jun 17 2019 13:21:26.622007000 MST,0.028082,37.60495,548,70,0
1500,Jun 17 2019 13:21:26.630798000 MST,0.008791,37.613741,128,70,0
1501,Jun 17 2019 13:21:26.643979000 MST,0.013181,37.626922,72,70,1
1502,Jun 17 2019 13:21:26.721930000 MST,0.077951,37.704873,548,70,0
1503,Jun 17 2019 13:21:26.724882000 MST,0.002952,37.707825,660,70,1
1504,Jun 17 2019 13:21:26.725929000 MST,0.001047,37.708872,1446,70,1
1505,Jun 17 2019 13:21:26.727862000 MST,0.001933,37.710805,822,70,1
1506,Jun 17 2019 13:21:26.733954000 MST,0.006092,37.716897,88,70,1
1507,Jun 17 2019 13:21:26.761975000 MST,0.028021,37.744918,548,70,0
1508,Jun 17 2019 13:21:26.774850000 MST,0.012875,37.757793,284,70,1
1509,Jun 17 2019 13:21:26.781846000 MST,0.006996,37.764789,548,70,0
1510,Jun 17 2019 13:21:26.790977000 MST,0.009131,37.77392,1707,70,0
1511,Jun 17 2019 13:21:26.792058000 MST,0.001081,37.775001,1707,70,0
1512,Jun 17 2019 13:21:26.792916000 MST,0.000858,37.775859,1707,70,0
1513,Jun 17 2019 13:21:26.794001000 MST,0.001085,37.776944,1542,70,0
1514,Jun 17 2019 13:21:26.795045000 MST,0.001044,37.777988,1707,70,0
1515,Jun 17 2019 13:21:26.795968000 MST,0.000923,37.778911,1707,70,0
1516,Jun 17 2019 13:21:26.796990000 MST,0.001022,37.779933,1707,70,0
1517,Jun 17 2019 13:21:26.798101000 MST,0.001111,37.781044,1707,70,0
1518,Jun 17 2019 13:21:26.798876000 MST,0.000775,37.781819,790,70,0
1519,Jun 17 2019 13:21:26.800046000 MST,0.00117,37.782989,1707,70,0
1520,Jun 17 2019 13:21:26.800891000 MST,0.000845,37.783834,1707,70,0
1521,Jun 17 2019 13:21:26.801997000 MST,0.001106,37.78494,1707,70,0
1522,Jun 17 2019 13:21:26.803015000 MST,0.001018,37.785958,1707,70,0
1523,Jun 17 2019 13:21:26.803970000 MST,0.000955,37.786913,1707,70,0
1524,Jun 17 2019 13:21:26.803978000 MST,0.000008,37.786921,72,70,1
1525,Jun 17 2019 13:21:26.805008000 MST,0.00103,37.787951,1707,70,0
1526,Jun 17 2019 13:21:26.805012000 MST,0.000004,37.787955,72,70,1
1527,Jun 17 2019 13:21:26.806084000 MST,0.001072,37.789027,1707,70,0
1528,Jun 17 2019 13:21:26.806961000 MST,0.000877,37.789904,1707,70,0
1529,Jun 17 2019 13:21:26.806963000 MST,0.000002,37.789906,72,70,1
1530,Jun 17 2019 13:21:26.808034000 MST,0.001071,37.790977,1707,70,0
1531,Jun 17 2019 13:21:26.809051000 MST,0.001017,37.791994,1707,70,0
1532,Jun 17 2019 13:21:26.809057000 MST,0.000006,37.792,72,70,1
1533,Jun 17 2019 13:21:26.809982000 MST,0.000925,37.792925,1707,70,0
1534,Jun 17 2019 13:21:26.810866000 MST,0.000884,37.793809,72,70,1
1535,Jun 17 2019 13:21:26.811801000 MST,0.000935,37.794744,72,70,1
1536,Jun 17 2019 13:21:26.813934000 MST,0.002133,37.796877,72,70,1
1537,Jun 17 2019 13:21:26.815860000 MST,0.001926,37.798803,72,70,1
1538,Jun 17 2019 13:21:26.816921000 MST,0.001061,37.799864,72,70,1
1539,Jun 17 2019 13:21:26.818871000 MST,0.00195,37.801814,72,70,1
1540,Jun 17 2019 13:21:26.841996000 MST,0.023125,37.824939,548,70,0
1541,Jun 17 2019 13:21:26.850939000 MST,0.008943,37.833882,1707,70,0
1542,Jun 17 2019 13:21:26.852045000 MST,0.001106,37.834988,1707,70,0
1543,Jun 17 2019 13:21:26.853057000 MST,0.001012,37.836,1707,70,0
1544,Jun 17 2019 13:21:26.853970000 MST,0.000913,37.836913,1542,70,0
1545,Jun 17 2019 13:21:26.855007000 MST,0.001037,37.83795,1707,70,0
1546,Jun 17 2019 13:21:26.855956000 MST,0.000949,37.838899,1707,70,0
1547,Jun 17 2019 13:21:26.856960000 MST,0.001004,37.839903,1707,70,0
1548,Jun 17 2019 13:21:26.857957000 MST,0.000997,37.8409,404,70,0
1549,Jun 17 2019 13:21:26.860023000 MST,0.002066,37.842966,1707,70,0
1550,Jun 17 2019 13:21:26.861038000 MST,0.001015,37.843981,1707,70,0
1551,Jun 17 2019 13:21:26.861971000 MST,0.000933,37.844914,1707,70,0
1552,Jun 17 2019 13:21:26.862987000 MST,0.001016,37.84593,1707,70,0
1553,Jun 17 2019 13:21:26.864099000 MST,0.001112,37.847042,1707,70,0
1554,Jun 17 2019 13:21:26.864107000 MST,0.000008,37.84705,72,70,1
1555,Jun 17 2019 13:21:26.864940000 MST,0.000833,37.847883,1707,70,0
1556,Jun 17 2019 13:21:26.865902000 MST,0.000962,37.848845,72,70,1
1557,Jun 17 2019 13:21:26.867858000 MST,0.001956,37.850801,72,70,1
1558,Jun 17 2019 13:21:26.868911000 MST,0.001053,37.851854,128,70,1
1559,Jun 17 2019 13:21:26.906858000 MST,0.037947,37.889801,2784,70,1
1560,Jun 17 2019 13:21:26.907965000 MST,0.001107,37.890908,3077,70,1
1561,Jun 17 2019 13:21:26.908810000 MST,0.000845,37.891753,1398,70,1
1562,Jun 17 2019 13:21:26.909906000 MST,0.001096,37.892849,2784,70,1
1563,Jun 17 2019 13:21:26.910782000 MST,0.000876,37.893725,2784,70,1
1564,Jun 17 2019 13:21:26.911862000 MST,0.00108,37.894805,2784,70,1
1565,Jun 17 2019 13:21:26.912907000 MST,0.001045,37.89585,2784,70,1
1566,Jun 17 2019 13:21:26.913815000 MST,0.000908,37.896758,2784,70,1
1567,Jun 17 2019 13:21:26.914911000 MST,0.001096,37.897854,2784,70,1
1568,Jun 17 2019 13:21:26.915955000 MST,0.001044,37.898898,1398,70,1
1569,Jun 17 2019 13:21:26.916822000 MST,0.000867,37.899765,1398,70,1
1570,Jun 17 2019 13:21:26.917916000 MST,0.001094,37.900859,2784,70,1
1571,Jun 17 2019 13:21:26.918958000 MST,0.001042,37.901901,2784,70,1
1572,Jun 17 2019 13:21:26.919863000 MST,0.000905,37.902806,2784,70,1
1573,Jun 17 2019 13:21:26.920944000 MST,0.001081,37.903887,2784,70,1
1574,Jun 17 2019 13:21:26.921860000 MST,0.000916,37.904803,2784,70,1
1575,Jun 17 2019 13:21:26.922864000 MST,0.001004,37.905807,1398,70,1
1576,Jun 17 2019 13:21:26.923950000 MST,0.001086,37.906893,2784,70,1
1577,Jun 17 2019 13:21:26.924850000 MST,0.0009,37.907793,2139,70,1
1578,Jun 17 2019 13:21:26.941903000 MST,0.017053,37.924846,548,70,0
1579,Jun 17 2019 13:21:26.950913000 MST,0.00901,37.933856,548,70,0
1580,Jun 17 2019 13:21:26.953921000 MST,0.003008,37.936864,1158,70,1
1581,Jun 17 2019 13:21:26.954768000 MST,0.000847,37.937711,108,70,1
1582,Jun 17 2019 13:21:26.963843000 MST,0.009075,37.946786,88,70,1
1583,Jun 17 2019 13:21:26.981997000 MST,0.018154,37.96494,548,70,0
1584,Jun 17 2019 13:21:26.994864000 MST,0.012867,37.977807,72,70,1
1585,Jun 17 2019 13:21:27.019897000 MST,0.025033,38.00284,1398,70,1
1586,Jun 17 2019 13:21:27.020768000 MST,0.000871,38.003711,1398,70,1
1587,Jun 17 2019 13:21:27.021917000 MST,0.001149,38.00486,548,70,0
1588,Jun 17 2019 13:21:27.021924000 MST,0.000007,38.004867,1206,70,1
1589,Jun 17 2019 13:21:27.041969000 MST,0.020045,38.024912,548,70,0
1590,Jun 17 2019 13:21:27.061829000 MST,0.01986,38.044772,548,70,0
1591,Jun 17 2019 13:21:27.075802000 MST,0.013973,38.058745,128,70,1
1592,Jun 17 2019 13:21:27.101937000 MST,0.026135,38.08488,548,70,0
1593,Jun 17 2019 13:21:27.110956000 MST,0.009019,38.093899,548,70,0
1594,Jun 17 2019 13:21:27.163835000 MST,0.052879,38.146778,72,70,1
1595,Jun 17 2019 13:21:27.168925000 MST,0.00509,38.151868,1014,70,1
1596,Jun 17 2019 13:21:27.169832000 MST,0.000907,38.152775,108,70,1
1597,Jun 17 2019 13:21:27.202007000 MST,0.032175,38.18495,548,70,0
1598,Jun 17 2019 13:21:27.241926000 MST,0.039919,38.224869,548,70,0
1599,Jun 17 2019 13:21:27.250954000 MST,0.009028,38.233897,660,70,0
1600,Jun 17 2019 13:21:27.263877000 MST,0.012923,38.24682,72,70,1
1601,Jun 17 2019 13:21:27.318885000 MST,0.055008,38.301828,660,70,1
1602,Jun 17 2019 13:21:27.319938000 MST,0.001053,38.302881,364,70,1
1603,Jun 17 2019 13:21:27.361880000 MST,0.041942,38.344823,548,70,0
1604,Jun 17 2019 13:21:27.661912000 MST,0.300032,38.644855,548,70,0
1605,Jun 17 2019 13:21:27.674775000 MST,0.012863,38.657718,136,70,1
1606,Jun 17 2019 13:21:27.702002000 MST,0.027227,38.684945,548,70,0
1607,Jun 17 2019 13:21:27.710814000 MST,0.008812,38.693757,172,70,0
1608,Jun 17 2019 13:21:27.723949000 MST,0.013135,38.706892,72,70,1
1609,Jun 17 2019 13:21:27.724808000 MST,0.000859,38.707751,240,70,1
1610,Jun 17 2019 13:21:27.761971000 MST,0.037163,38.744914,548,70,0
1611,Jun 17 2019 13:21:27.814767000 MST,0.052796,38.79771,72,70,1
1612,Jun 17 2019 13:21:27.841996000 MST,0.027229,38.824939,548,70,0
1613,Jun 17 2019 13:21:27.850809000 MST,0.008813,38.833752,112,70,0
1614,Jun 17 2019 13:21:27.862885000 MST,0.012076,38.845828,72,70,1
1615,Jun 17 2019 13:21:27.901909000 MST,0.039024,38.884852,256,70,1
1616,Jun 17 2019 13:21:27.941901000 MST,0.039992,38.924844,548,70,0
1617,Jun 17 2019 13:21:28.061837000 MST,0.119936,39.04478,548,70,0
1618,Jun 17 2019 13:21:28.070867000 MST,0.00903,39.05381,732,70,0
1619,Jun 17 2019 13:21:28.082865000 MST,0.011998,39.065808,72,70,1
1620,Jun 17 2019 13:21:28.125832000 MST,0.042967,39.108775,1078,70,1
1621,Jun 17 2019 13:21:28.126867000 MST,0.001035,39.10981,108,70,1
1622,Jun 17 2019 13:21:28.141858000 MST,0.014991,39.124801,548,70,0
1623,Jun 17 2019 13:21:28.184886000 MST,0.043028,39.167829,88,70,1
1624,Jun 17 2019 13:21:28.221883000 MST,0.036997,39.204826,548,70,0
1625,Jun 17 2019 13:21:28.264908000 MST,0.043025,39.247851,72,70,1
1626,Jun 17 2019 13:21:28.266859000 MST,0.001951,39.249802,3978,70,1
1627,Jun 17 2019 13:21:28.267806000 MST,0.000947,39.250749,2784,70,1
1628,Jun 17 2019 13:21:28.301904000 MST,0.034098,39.284847,548,70,0
1629,Jun 17 2019 13:21:28.361873000 MST,0.059969,39.344816,548,70,0
1630,Jun 17 2019 13:21:28.401980000 MST,0.040107,39.384923,548,70,0
1631,Jun 17 2019 13:21:28.404901000 MST,0.002921,39.387844,128,70,1
1632,Jun 17 2019 13:21:28.428854000 MST,0.023953,39.411797,188,70,1
1633,Jun 17 2019 13:21:28.441892000 MST,0.013038,39.424835,548,70,0
1634,Jun 17 2019 13:21:28.461937000 MST,0.020045,39.44488,548,70,0
1635,Jun 17 2019 13:21:28.485838000 MST,0.023901,39.468781,284,70,1
1636,Jun 17 2019 13:21:28.505888000 MST,0.02005,39.488831,88,70,1
1637,Jun 17 2019 13:21:28.541961000 MST,0.036073,39.524904,548,70,0
1638,Jun 17 2019 13:21:28.585907000 MST,0.043946,39.56885,72,70,1
1639,Jun 17 2019 13:21:28.587867000 MST,0.00196,39.57081,3978,70,1
1640,Jun 17 2019 13:21:28.588895000 MST,0.001028,39.571838,1851,70,1
1641,Jun 17 2019 13:21:28.621982000 MST,0.033087,39.604925,548,70,0
1642,Jun 17 2019 13:21:28.665928000 MST,0.043946,39.648871,136,70,1
1643,Jun 17 2019 13:21:28.702006000 MST,0.036078,39.684949,548,70,0
1644,Jun 17 2019 13:21:28.746810000 MST,0.044804,39.729753,128,70,1
1645,Jun 17 2019 13:21:28.781845000 MST,0.035035,39.764788,548,70,0
1646,Jun 17 2019 13:21:28.790965000 MST,0.00912,39.773908,1707,70,0
1647,Jun 17 2019 13:21:28.792066000 MST,0.001101,39.775009,1707,70,0
1648,Jun 17 2019 13:21:28.792907000 MST,0.000841,39.77585,1707,70,0
1649,Jun 17 2019 13:21:28.793999000 MST,0.001092,39.776942,1542,70,0
1650,Jun 17 2019 13:21:28.795031000 MST,0.001032,39.777974,1707,70,0
1651,Jun 17 2019 13:21:28.795968000 MST,0.000937,39.778911,1707,70,0
1652,Jun 17 2019 13:21:28.796983000 MST,0.001015,39.779926,1707,70,0
1653,Jun 17 2019 13:21:28.797980000 MST,0.000997,39.780923,404,70,0
1654,Jun 17 2019 13:21:28.800043000 MST,0.002063,39.782986,1707,70,0
1655,Jun 17 2019 13:21:28.800884000 MST,0.000841,39.783827,1707,70,0
1656,Jun 17 2019 13:21:28.801983000 MST,0.001099,39.784926,1707,70,0
1657,Jun 17 2019 13:21:28.803009000 MST,0.001026,39.785952,1707,70,0
