frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
16681,Jun 17 2019 12:50:41.371137000 MST,0.009144000,1707,70,0
16682,Jun 17 2019 12:50:41.371879000 MST,0.000742000,140,70,0
16683,Jun 17 2019 12:50:41.412001000 MST,0.040122000,3978,70,1
16684,Jun 17 2019 12:50:41.412865000 MST,0.000864000,3978,70,1
16685,Jun 17 2019 12:50:41.413955000 MST,0.001090000,3557,70,1
16686,Jun 17 2019 12:50:41.414987000 MST,0.001032000,3978,70,1
16687,Jun 17 2019 12:50:41.415865000 MST,0.000878000,3978,70,1
16688,Jun 17 2019 12:50:41.416938000 MST,0.001073000,3978,70,1
16689,Jun 17 2019 12:50:41.418004000 MST,0.001066000,3557,70,1
16690,Jun 17 2019 12:50:41.418890000 MST,0.000886000,3978,70,1
16691,Jun 17 2019 12:50:41.419989000 MST,0.001099000,3978,70,1
16692,Jun 17 2019 12:50:41.420871000 MST,0.000882000,3978,70,1
16693,Jun 17 2019 12:50:41.421927000 MST,0.001056000,3978,70,1
16694,Jun 17 2019 12:50:41.423016000 MST,0.001089000,3978,70,1
16695,Jun 17 2019 12:50:41.423898000 MST,0.000882000,3978,70,1
16696,Jun 17 2019 12:50:41.424970000 MST,0.001072000,3978,70,1
16697,Jun 17 2019 12:50:41.426005000 MST,0.001035000,3978,70,1
16698,Jun 17 2019 12:50:41.426899000 MST,0.000894000,3978,70,1
16699,Jun 17 2019 12:50:41.427959000 MST,0.001060000,3557,70,1
16700,Jun 17 2019 12:50:41.429025000 MST,0.001066000,3978,70,1
16701,Jun 17 2019 12:50:41.429899000 MST,0.000874000,3978,70,1
16702,Jun 17 2019 12:50:41.430973000 MST,0.001074000,3978,70,1
16703,Jun 17 2019 12:50:41.431853000 MST,0.000880000,3978,70,1
16704,Jun 17 2019 12:50:41.432926000 MST,0.001073000,3978,70,1
16705,Jun 17 2019 12:50:41.434008000 MST,0.001082000,3557,70,1
16706,Jun 17 2019 12:50:41.434881000 MST,0.000873000,3978,70,1
16707,Jun 17 2019 12:50:41.435968000 MST,0.001087000,3978,70,1
16708,Jun 17 2019 12:50:41.437006000 MST,0.001038000,3978,70,1
16709,Jun 17 2019 12:50:41.437899000 MST,0.000893000,3978,70,1
16710,Jun 17 2019 12:50:41.438962000 MST,0.001063000,3978,70,1
16711,Jun 17 2019 12:50:41.440049000 MST,0.001087000,3978,70,1
16712,Jun 17 2019 12:50:41.440916000 MST,0.000867000,3978,70,1
16713,Jun 17 2019 12:50:41.442033000 MST,0.001117000,532,70,0
16714,Jun 17 2019 12:50:41.442042000 MST,0.000009000,3978,70,1
16715,Jun 17 2019 12:50:41.442865000 MST,0.000823000,3978,70,1
16716,Jun 17 2019 12:50:41.443940000 MST,0.001075000,3978,70,1
16717,Jun 17 2019 12:50:41.444990000 MST,0.001050000,3978,70,1
16718,Jun 17 2019 12:50:41.445876000 MST,0.000886000,3978,70,1
16719,Jun 17 2019 12:50:41.446942000 MST,0.001066000,3978,70,1
16720,Jun 17 2019 12:50:41.448005000 MST,0.001063000,3978,70,1
16721,Jun 17 2019 12:50:41.448893000 MST,0.000888000,3978,70,1
16722,Jun 17 2019 12:50:41.449962000 MST,0.001069000,3978,70,1
16723,Jun 17 2019 12:50:41.451047000 MST,0.001085000,404,70,0
16724,Jun 17 2019 12:50:41.451055000 MST,0.000008000,3978,70,1
16725,Jun 17 2019 12:50:41.451902000 MST,0.000847000,3978,70,1
16726,Jun 17 2019 12:50:41.452974000 MST,0.001072000,3978,70,1
16727,Jun 17 2019 12:50:41.453883000 MST,0.000909000,3557,70,1
16728,Jun 17 2019 12:50:41.454926000 MST,0.001043000,3978,70,1
16729,Jun 17 2019 12:50:41.455992000 MST,0.001066000,3978,70,1
16730,Jun 17 2019 12:50:41.456880000 MST,0.000888000,3978,70,1
16731,Jun 17 2019 12:50:41.457941000 MST,0.001061000,3978,70,1
16732,Jun 17 2019 12:50:41.459006000 MST,0.001065000,3978,70,1
16733,Jun 17 2019 12:50:41.459895000 MST,0.000889000,3978,70,1
16734,Jun 17 2019 12:50:41.460958000 MST,0.001063000,3978,70,1
16735,Jun 17 2019 12:50:41.462056000 MST,0.001098000,548,70,0
16736,Jun 17 2019 12:50:41.462064000 MST,0.000008000,3978,70,1
16737,Jun 17 2019 12:50:41.462901000 MST,0.000837000,3978,70,1
16738,Jun 17 2019 12:50:41.463995000 MST,0.001094000,3978,70,1
16739,Jun 17 2019 12:50:41.464858000 MST,0.000863000,3978,70,1
16740,Jun 17 2019 12:50:41.465929000 MST,0.001071000,3978,70,1
16741,Jun 17 2019 12:50:41.466992000 MST,0.001063000,3978,70,1
16742,Jun 17 2019 12:50:41.467880000 MST,0.000888000,3978,70,1
16743,Jun 17 2019 12:50:41.468943000 MST,0.001063000,3978,70,1
16744,Jun 17 2019 12:50:41.470008000 MST,0.001065000,3978,70,1
16745,Jun 17 2019 12:50:41.470894000 MST,0.000886000,3978,70,1
16746,Jun 17 2019 12:50:41.471959000 MST,0.001065000,3978,70,1
16747,Jun 17 2019 12:50:41.472849000 MST,0.000890000,3978,70,1
16748,Jun 17 2019 12:50:41.473931000 MST,0.001082000,3557,70,1
16749,Jun 17 2019 12:50:41.474976000 MST,0.001045000,3978,70,1
16750,Jun 17 2019 12:50:41.475867000 MST,0.000891000,3978,70,1
16751,Jun 17 2019 12:50:41.476925000 MST,0.001058000,3978,70,1
16752,Jun 17 2019 12:50:41.477990000 MST,0.001065000,3978,70,1
16753,Jun 17 2019 12:50:41.478884000 MST,0.000894000,3978,70,1
16754,Jun 17 2019 12:50:41.479943000 MST,0.001059000,3978,70,1
16755,Jun 17 2019 12:50:41.481008000 MST,0.001065000,3978,70,1
16756,Jun 17 2019 12:50:41.481934000 MST,0.000926000,532,70,0
16757,Jun 17 2019 12:50:41.481943000 MST,0.000009000,3978,70,1
16758,Jun 17 2019 12:50:41.482963000 MST,0.001020000,3978,70,1
16759,Jun 17 2019 12:50:41.483872000 MST,0.000909000,3978,70,1
16760,Jun 17 2019 12:50:41.484912000 MST,0.001040000,3978,70,1
16761,Jun 17 2019 12:50:41.485974000 MST,0.001062000,88,70,1
16762,Jun 17 2019 12:50:41.490935000 MST,0.004961000,64,70,0
16763,Jun 17 2019 12:50:41.500007000 MST,0.009072000,316,70,0
16764,Jun 17 2019 12:50:41.508896000 MST,0.008889000,588,70,0
16765,Jun 17 2019 12:50:41.518063000 MST,0.009167000,1707,70,0
16766,Jun 17 2019 12:50:41.518985000 MST,0.000922000,140,70,0
16767,Jun 17 2019 12:50:41.547884000 MST,0.028899000,3978,70,1
16768,Jun 17 2019 12:50:41.548943000 MST,0.001059000,1302,70,1
16769,Jun 17 2019 12:50:41.558006000 MST,0.009063000,3978,70,1
16770,Jun 17 2019 12:50:41.558889000 MST,0.000883000,3978,70,1
16771,Jun 17 2019 12:50:41.559948000 MST,0.001059000,3978,70,1
16772,Jun 17 2019 12:50:41.560832000 MST,0.000884000,3978,70,1
16773,Jun 17 2019 12:50:41.561895000 MST,0.001063000,3978,70,1
16774,Jun 17 2019 12:50:41.562961000 MST,0.001066000,3978,70,1
16775,Jun 17 2019 12:50:41.563861000 MST,0.000900000,2139,70,1
16776,Jun 17 2019 12:50:41.582017000 MST,0.018156000,532,70,0
16777,Jun 17 2019 12:50:41.591114000 MST,0.009097000,1398,70,0
16778,Jun 17 2019 12:50:41.629869000 MST,0.038755000,1398,70,1
16779,Jun 17 2019 12:50:41.630918000 MST,0.001049000,3978,70,1
16780,Jun 17 2019 12:50:41.631981000 MST,0.001063000,3978,70,1
16781,Jun 17 2019 12:50:41.632866000 MST,0.000885000,1302,70,1
16782,Jun 17 2019 12:50:41.662019000 MST,0.029153000,548,70,0
16783,Jun 17 2019 12:50:41.670858000 MST,0.008839000,164,70,0
16784,Jun 17 2019 12:50:41.701016000 MST,0.030158000,3978,70,1
16785,Jun 17 2019 12:50:41.701888000 MST,0.000872000,3978,70,1
16786,Jun 17 2019 12:50:41.709892000 MST,0.008004000,2784,70,1
16787,Jun 17 2019 12:50:41.721990000 MST,0.012098000,548,70,0
16788,Jun 17 2019 12:50:41.742033000 MST,0.020043000,548,70,0
16789,Jun 17 2019 12:50:41.760972000 MST,0.018939000,3978,70,1
16790,Jun 17 2019 12:50:41.761863000 MST,0.000891000,3978,70,1
16791,Jun 17 2019 12:50:41.780882000 MST,0.019019000,2784,70,1
16792,Jun 17 2019 12:50:41.781957000 MST,0.001075000,548,70,0
16793,Jun 17 2019 12:50:41.802002000 MST,0.020045000,548,70,0
16794,Jun 17 2019 12:50:41.820943000 MST,0.018941000,3978,70,1
16795,Jun 17 2019 12:50:41.821835000 MST,0.000892000,3978,70,1
16796,Jun 17 2019 12:50:41.840991000 MST,0.019156000,3978,70,1
16797,Jun 17 2019 12:50:41.841869000 MST,0.000878000,3978,70,1
16798,Jun 17 2019 12:50:41.842943000 MST,0.001074000,3978,70,1
16799,Jun 17 2019 12:50:41.843844000 MST,0.000901000,3978,70,1
16800,Jun 17 2019 12:50:41.844907000 MST,0.001063000,3978,70,1
16801,Jun 17 2019 12:50:41.845952000 MST,0.001045000,3978,70,1
16802,Jun 17 2019 12:50:41.846847000 MST,0.000895000,3978,70,1
16803,Jun 17 2019 12:50:41.847913000 MST,0.001066000,3978,70,1
16804,Jun 17 2019 12:50:41.849024000 MST,0.001111000,3978,70,1
16805,Jun 17 2019 12:50:41.849875000 MST,0.000851000,3978,70,1
16806,Jun 17 2019 12:50:41.850969000 MST,0.001094000,3978,70,1
16807,Jun 17 2019 12:50:41.852014000 MST,0.001045000,3978,70,1
16808,Jun 17 2019 12:50:41.852892000 MST,0.000878000,3978,70,1
16809,Jun 17 2019 12:50:41.853981000 MST,0.001089000,3557,70,1
16810,Jun 17 2019 12:50:41.854844000 MST,0.000863000,3978,70,1
16811,Jun 17 2019 12:50:41.855949000 MST,0.001105000,3978,70,1
16812,Jun 17 2019 12:50:41.856983000 MST,0.001034000,3978,70,1
16813,Jun 17 2019 12:50:41.857870000 MST,0.000887000,3978,70,1
16814,Jun 17 2019 12:50:41.858934000 MST,0.001064000,3978,70,1
16815,Jun 17 2019 12:50:41.859998000 MST,0.001064000,3978,70,1
16816,Jun 17 2019 12:50:41.860885000 MST,0.000887000,3978,70,1
16817,Jun 17 2019 12:50:41.861987000 MST,0.001102000,548,70,0
16818,Jun 17 2019 12:50:41.861994000 MST,0.000007000,3978,70,1
16819,Jun 17 2019 12:50:41.863016000 MST,0.001022000,3978,70,1
16820,Jun 17 2019 12:50:41.863917000 MST,0.000901000,3978,70,1
16821,Jun 17 2019 12:50:41.864967000 MST,0.001050000,3978,70,1
16822,Jun 17 2019 12:50:41.865853000 MST,0.000886000,3978,70,1
16823,Jun 17 2019 12:50:41.866918000 MST,0.001065000,3978,70,1
16824,Jun 17 2019 12:50:41.867982000 MST,0.001064000,3978,70,1
16825,Jun 17 2019 12:50:41.868873000 MST,0.000891000,3978,70,1
16826,Jun 17 2019 12:50:41.869933000 MST,0.001060000,3978,70,1
16827,Jun 17 2019 12:50:41.871102000 MST,0.001169000,1398,70,0
16828,Jun 17 2019 12:50:41.871112000 MST,0.000010000,3978,70,1
16829,Jun 17 2019 12:50:41.871877000 MST,0.000765000,1398,70,1
16830,Jun 17 2019 12:50:41.879999000 MST,0.008122000,1635,70,0
16831,Jun 17 2019 12:50:41.889045000 MST,0.009046000,1707,70,0
16832,Jun 17 2019 12:50:41.889978000 MST,0.000933000,172,70,0
16833,Jun 17 2019 12:50:41.900983000 MST,0.011005000,3978,70,1
16834,Jun 17 2019 12:50:41.901844000 MST,0.000861000,3978,70,1
16835,Jun 17 2019 12:50:41.902914000 MST,0.001070000,3978,70,1
16836,Jun 17 2019 12:50:41.903997000 MST,0.001083000,1206,70,1
16837,Jun 17 2019 12:50:41.918885000 MST,0.014888000,72,70,1
16838,Jun 17 2019 12:50:41.942007000 MST,0.023122000,532,70,0
16839,Jun 17 2019 12:50:41.951011000 MST,0.009004000,43,70,0
16840,Jun 17 2019 12:50:41.959906000 MST,0.008895000,316,70,0
16841,Jun 17 2019 12:50:51.382034000 MST,9.422128000,532,70,0
16842,Jun 17 2019 12:50:51.390953000 MST,0.008919000,1707,70,0
16843,Jun 17 2019 12:50:51.391918000 MST,0.000965000,140,70,0
16844,Jun 17 2019 12:50:51.430918000 MST,0.039000000,3978,70,1
16845,Jun 17 2019 12:50:51.432000000 MST,0.001082000,3978,70,1
16846,Jun 17 2019 12:50:51.432862000 MST,0.000862000,3978,70,1
16847,Jun 17 2019 12:50:51.433981000 MST,0.001119000,3557,70,1
16848,Jun 17 2019 12:50:51.434814000 MST,0.000833000,3978,70,1
16849,Jun 17 2019 12:50:51.435876000 MST,0.001062000,3978,70,1
16850,Jun 17 2019 12:50:51.436938000 MST,0.001062000,3978,70,1
16851,Jun 17 2019 12:50:51.437824000 MST,0.000886000,3978,70,1
16852,Jun 17 2019 12:50:51.438912000 MST,0.001088000,3978,70,1
16853,Jun 17 2019 12:50:51.439993000 MST,0.001081000,3978,70,1
16854,Jun 17 2019 12:50:51.440851000 MST,0.000858000,3978,70,1
16855,Jun 17 2019 12:50:51.441937000 MST,0.001086000,3978,70,1
16856,Jun 17 2019 12:50:51.442807000 MST,0.000870000,3978,70,1
16857,Jun 17 2019 12:50:51.443881000 MST,0.001074000,3978,70,1
16858,Jun 17 2019 12:50:51.444967000 MST,0.001086000,3978,70,1
16859,Jun 17 2019 12:50:51.445836000 MST,0.000869000,3978,70,1
16860,Jun 17 2019 12:50:51.446916000 MST,0.001080000,3978,70,1
16861,Jun 17 2019 12:50:51.447983000 MST,0.001067000,3978,70,1
16862,Jun 17 2019 12:50:51.448859000 MST,0.000876000,3978,70,1
16863,Jun 17 2019 12:50:51.449923000 MST,0.001064000,3978,70,1
16864,Jun 17 2019 12:50:51.450973000 MST,0.001050000,3978,70,1
16865,Jun 17 2019 12:50:51.451855000 MST,0.000882000,3978,70,1
16866,Jun 17 2019 12:50:51.452929000 MST,0.001074000,3978,70,1
16867,Jun 17 2019 12:50:51.453829000 MST,0.000900000,3557,70,1
16868,Jun 17 2019 12:50:51.454881000 MST,0.001052000,3978,70,1
16869,Jun 17 2019 12:50:51.455944000 MST,0.001063000,3978,70,1
16870,Jun 17 2019 12:50:51.456830000 MST,0.000886000,3978,70,1
16871,Jun 17 2019 12:50:51.457894000 MST,0.001064000,3978,70,1
16872,Jun 17 2019 12:50:51.458957000 MST,0.001063000,3978,70,1
16873,Jun 17 2019 12:50:51.459871000 MST,0.000914000,3978,70,1
16874,Jun 17 2019 12:50:51.460951000 MST,0.001080000,3978,70,1
16875,Jun 17 2019 12:50:51.462026000 MST,0.001075000,548,70,0
16876,Jun 17 2019 12:50:51.462033000 MST,0.000007000,3978,70,1
16877,Jun 17 2019 12:50:51.462867000 MST,0.000834000,3978,70,1
16878,Jun 17 2019 12:50:51.463943000 MST,0.001076000,3978,70,1
16879,Jun 17 2019 12:50:51.464816000 MST,0.000873000,3978,70,1
16880,Jun 17 2019 12:50:51.465882000 MST,0.001066000,3978,70,1
16881,Jun 17 2019 12:50:51.466943000 MST,0.001061000,3978,70,1
16882,Jun 17 2019 12:50:51.467833000 MST,0.000890000,3978,70,1
16883,Jun 17 2019 12:50:51.468892000 MST,0.001059000,3978,70,1
16884,Jun 17 2019 12:50:51.469957000 MST,0.001065000,3978,70,1
16885,Jun 17 2019 12:50:51.470868000 MST,0.000911000,404,70,0
16886,Jun 17 2019 12:50:51.470876000 MST,0.000008000,3978,70,1
16887,Jun 17 2019 12:50:51.471912000 MST,0.001036000,3978,70,1
16888,Jun 17 2019 12:50:51.472975000 MST,0.001063000,3978,70,1
16889,Jun 17 2019 12:50:51.473900000 MST,0.000925000,3557,70,1
16890,Jun 17 2019 12:50:51.474927000 MST,0.001027000,3978,70,1
16891,Jun 17 2019 12:50:51.475819000 MST,0.000892000,3978,70,1
16892,Jun 17 2019 12:50:51.476878000 MST,0.001059000,3978,70,1
16893,Jun 17 2019 12:50:51.477942000 MST,0.001064000,3978,70,1
16894,Jun 17 2019 12:50:51.478834000 MST,0.000892000,3978,70,1
16895,Jun 17 2019 12:50:51.479941000 MST,0.001107000,660,70,0
16896,Jun 17 2019 12:50:51.479950000 MST,0.000009000,3978,70,1
16897,Jun 17 2019 12:50:51.480965000 MST,0.001015000,3978,70,1
16898,Jun 17 2019 12:50:51.481847000 MST,0.000882000,3978,70,1
16899,Jun 17 2019 12:50:51.482915000 MST,0.001068000,3978,70,1
16900,Jun 17 2019 12:50:51.483996000 MST,0.001081000,3978,70,1
16901,Jun 17 2019 12:50:51.484865000 MST,0.000869000,3978,70,1
16902,Jun 17 2019 12:50:51.485928000 MST,0.001063000,3978,70,1
16903,Jun 17 2019 12:50:51.486817000 MST,0.000889000,3978,70,1
16904,Jun 17 2019 12:50:51.487884000 MST,0.001067000,3978,70,1
16905,Jun 17 2019 12:50:51.488942000 MST,0.001058000,3978,70,1
16906,Jun 17 2019 12:50:51.489834000 MST,0.000892000,3978,70,1
16907,Jun 17 2019 12:50:51.490894000 MST,0.001060000,3978,70,1
16908,Jun 17 2019 12:50:51.491963000 MST,0.001069000,3978,70,1
16909,Jun 17 2019 12:50:51.492851000 MST,0.000888000,3978,70,1
16910,Jun 17 2019 12:50:51.493934000 MST,0.001083000,3557,70,1
16911,Jun 17 2019 12:50:51.494980000 MST,0.001046000,3978,70,1
16912,Jun 17 2019 12:50:51.495866000 MST,0.000886000,3978,70,1
16913,Jun 17 2019 12:50:51.496928000 MST,0.001062000,3978,70,1
16914,Jun 17 2019 12:50:51.497819000 MST,0.000891000,3557,70,1
16915,Jun 17 2019 12:50:51.498881000 MST,0.001062000,3978,70,1
16916,Jun 17 2019 12:50:51.499945000 MST,0.001064000,3978,70,1
16917,Jun 17 2019 12:50:51.500836000 MST,0.000891000,3978,70,1
16918,Jun 17 2019 12:50:51.501927000 MST,0.001091000,548,70,0
16919,Jun 17 2019 12:50:51.501935000 MST,0.000008000,3978,70,1
16920,Jun 17 2019 12:50:51.502960000 MST,0.001025000,3978,70,1
16921,Jun 17 2019 12:50:51.503871000 MST,0.000911000,3978,70,1
16922,Jun 17 2019 12:50:51.504912000 MST,0.001041000,3978,70,1
16923,Jun 17 2019 12:50:51.505977000 MST,0.001065000,1302,70,1
16924,Jun 17 2019 12:50:51.510983000 MST,0.005006000,548,70,0
16925,Jun 17 2019 12:50:51.519891000 MST,0.008908000,790,70,0
16926,Jun 17 2019 12:50:51.528946000 MST,0.009055000,1078,70,0
16927,Jun 17 2019 12:50:51.537931000 MST,0.008985000,300,70,0
16928,Jun 17 2019 12:50:51.558835000 MST,0.020904000,2784,70,1
16929,Jun 17 2019 12:50:51.559900000 MST,0.001065000,2784,70,1
16930,Jun 17 2019 12:50:51.567912000 MST,0.008012000,2784,70,1
16931,Jun 17 2019 12:50:51.576950000 MST,0.009038000,3978,70,1
16932,Jun 17 2019 12:50:51.577816000 MST,0.000866000,2592,70,1
16933,Jun 17 2019 12:50:51.581953000 MST,0.004137000,548,70,0
16934,Jun 17 2019 12:50:51.602001000 MST,0.020048000,548,70,0
16935,Jun 17 2019 12:50:51.620971000 MST,0.018970000,3978,70,1
16936,Jun 17 2019 12:50:51.621809000 MST,0.000838000,3978,70,1
16937,Jun 17 2019 12:50:51.622881000 MST,0.001072000,3978,70,1
16938,Jun 17 2019 12:50:51.623967000 MST,0.001086000,3837,70,1
16939,Jun 17 2019 12:50:51.640801000 MST,0.016834000,3978,70,1
16940,Jun 17 2019 12:50:51.641919000 MST,0.001118000,548,70,0
16941,Jun 17 2019 12:50:51.641924000 MST,0.000005000,3978,70,1
16942,Jun 17 2019 12:50:51.642932000 MST,0.001008000,3837,70,1
16943,Jun 17 2019 12:50:51.650944000 MST,0.008012000,216,70,0
16944,Jun 17 2019 12:50:51.682014000 MST,0.031070000,548,70,0
16945,Jun 17 2019 12:50:51.690857000 MST,0.008843000,112,70,0
16946,Jun 17 2019 12:50:51.720824000 MST,0.029967000,1398,70,1
16947,Jun 17 2019 12:50:51.721902000 MST,0.001078000,3978,70,1
16948,Jun 17 2019 12:50:51.722952000 MST,0.001050000,3978,70,1
16949,Jun 17 2019 12:50:51.723859000 MST,0.000907000,1302,70,1
16950,Jun 17 2019 12:50:51.729893000 MST,0.006034000,3978,70,1
16951,Jun 17 2019 12:50:51.730956000 MST,0.001063000,1302,70,1
16952,Jun 17 2019 12:50:51.741986000 MST,0.011030000,548,70,0
16953,Jun 17 2019 12:50:51.750822000 MST,0.008836000,72,70,0
16954,Jun 17 2019 12:50:51.759889000 MST,0.009067000,332,70,0
16955,Jun 17 2019 12:50:51.780804000 MST,0.020915000,1398,70,1
16956,Jun 17 2019 12:50:51.781878000 MST,0.001074000,3978,70,1
16957,Jun 17 2019 12:50:51.782924000 MST,0.001046000,3978,70,1
16958,Jun 17 2019 12:50:51.783832000 MST,0.000908000,3978,70,1
16959,Jun 17 2019 12:50:51.784878000 MST,0.001046000,3978,70,1
16960,Jun 17 2019 12:50:51.785939000 MST,0.001061000,1158,70,1
16961,Jun 17 2019 12:50:51.798895000 MST,0.012956000,3978,70,1
16962,Jun 17 2019 12:50:51.799975000 MST,0.001080000,3978,70,1
16963,Jun 17 2019 12:50:51.800845000 MST,0.000870000,3978,70,1
16964,Jun 17 2019 12:50:51.801959000 MST,0.001114000,548,70,0
16965,Jun 17 2019 12:50:51.801963000 MST,0.000004000,1206,70,1
16966,Jun 17 2019 12:50:51.811012000 MST,0.009049000,548,70,0
16967,Jun 17 2019 12:50:51.822009000 MST,0.010997000,548,70,0
16968,Jun 17 2019 12:50:51.840954000 MST,0.018945000,3978,70,1
16969,Jun 17 2019 12:50:51.841831000 MST,0.000877000,3978,70,1
16970,Jun 17 2019 12:50:51.842894000 MST,0.001063000,3978,70,1
16971,Jun 17 2019 12:50:51.843980000 MST,0.001086000,3978,70,1
16972,Jun 17 2019 12:50:51.844838000 MST,0.000858000,3978,70,1
16973,Jun 17 2019 12:50:51.845912000 MST,0.001074000,3978,70,1
16974,Jun 17 2019 12:50:51.846799000 MST,0.000887000,3978,70,1
16975,Jun 17 2019 12:50:51.847863000 MST,0.001064000,3978,70,1
16976,Jun 17 2019 12:50:51.848953000 MST,0.001090000,3978,70,1
16977,Jun 17 2019 12:50:51.849833000 MST,0.000880000,886,70,1
16978,Jun 17 2019 12:50:51.860818000 MST,0.010985000,1398,70,1
16979,Jun 17 2019 12:50:51.861945000 MST,0.001127000,548,70,0
16980,Jun 17 2019 12:50:51.861951000 MST,0.000006000,3978,70,1
16981,Jun 17 2019 12:50:51.862968000 MST,0.001017000,3978,70,1
16982,Jun 17 2019 12:50:51.863825000 MST,0.000857000,3978,70,1
16983,Jun 17 2019 12:50:51.864897000 MST,0.001072000,3978,70,1
16984,Jun 17 2019 12:50:51.865961000 MST,0.001064000,3978,70,1
16985,Jun 17 2019 12:50:51.866848000 MST,0.000887000,3978,70,1
16986,Jun 17 2019 12:50:51.867912000 MST,0.001064000,1078,70,1
16987,Jun 17 2019 12:50:51.881979000 MST,0.014067000,548,70,0
16988,Jun 17 2019 12:50:51.900932000 MST,0.018953000,3978,70,1
16989,Jun 17 2019 12:50:51.901825000 MST,0.000893000,3978,70,1
16990,Jun 17 2019 12:50:51.902866000 MST,0.001041000,3978,70,1
16991,Jun 17 2019 12:50:51.903945000 MST,0.001079000,2880,70,1
16992,Jun 17 2019 12:50:51.941949000 MST,0.038004000,548,70,0
16993,Jun 17 2019 12:51:00.381952000 MST,8.440003000,548,70,0
16994,Jun 17 2019 12:51:00.390907000 MST,0.008955000,1446,70,0
16995,Jun 17 2019 12:51:00.391875000 MST,0.000968000,436,70,0
16996,Jun 17 2019 12:51:00.399957000 MST,0.008082000,1446,70,0
16997,Jun 17 2019 12:51:00.431962000 MST,0.032005000,3978,70,1
16998,Jun 17 2019 12:51:00.432805000 MST,0.000843000,3978,70,1
16999,Jun 17 2019 12:51:00.433905000 MST,0.001100000,3557,70,1
17000,Jun 17 2019 12:51:00.434793000 MST,0.000888000,3978,70,1
17001,Jun 17 2019 12:51:00.435830000 MST,0.001037000,3978,70,1
17002,Jun 17 2019 12:51:00.436893000 MST,0.001063000,3978,70,1
17003,Jun 17 2019 12:51:00.437781000 MST,0.000888000,3978,70,1
17004,Jun 17 2019 12:51:00.438845000 MST,0.001064000,3978,70,1
17005,Jun 17 2019 12:51:00.439958000 MST,0.001113000,3978,70,1
17006,Jun 17 2019 12:51:00.440807000 MST,0.000849000,3978,70,1
17007,Jun 17 2019 12:51:00.441882000 MST,0.001075000,3978,70,1
17008,Jun 17 2019 12:51:00.442945000 MST,0.001063000,3978,70,1
17009,Jun 17 2019 12:51:00.443851000 MST,0.000906000,3978,70,1
17010,Jun 17 2019 12:51:00.444905000 MST,0.001054000,3978,70,1
17011,Jun 17 2019 12:51:00.445778000 MST,0.000873000,3978,70,1
17012,Jun 17 2019 12:51:00.446886000 MST,0.001108000,3978,70,1
17013,Jun 17 2019 12:51:00.447918000 MST,0.001032000,3978,70,1
17014,Jun 17 2019 12:51:00.448805000 MST,0.000887000,3978,70,1
17015,Jun 17 2019 12:51:00.449868000 MST,0.001063000,3978,70,1
17016,Jun 17 2019 12:51:00.450930000 MST,0.001062000,3978,70,1
17017,Jun 17 2019 12:51:00.451823000 MST,0.000893000,3978,70,1
17018,Jun 17 2019 12:51:00.452884000 MST,0.001061000,3978,70,1
17019,Jun 17 2019 12:51:00.453974000 MST,0.001090000,3557,70,1
17020,Jun 17 2019 12:51:00.454826000 MST,0.000852000,3978,70,1
17021,Jun 17 2019 12:51:00.455920000 MST,0.001094000,3978,70,1
17022,Jun 17 2019 12:51:00.456789000 MST,0.000869000,3978,70,1
17023,Jun 17 2019 12:51:00.457849000 MST,0.001060000,3557,70,1
17024,Jun 17 2019 12:51:00.458913000 MST,0.001064000,3978,70,1
17025,Jun 17 2019 12:51:00.459828000 MST,0.000915000,3978,70,1
17026,Jun 17 2019 12:51:00.460869000 MST,0.001041000,3978,70,1
17027,Jun 17 2019 12:51:00.461968000 MST,0.001099000,548,70,0
17028,Jun 17 2019 12:51:00.461976000 MST,0.000008000,3978,70,1
17029,Jun 17 2019 12:51:00.462811000 MST,0.000835000,3978,70,1
17030,Jun 17 2019 12:51:00.463899000 MST,0.001088000,3978,70,1
17031,Jun 17 2019 12:51:00.464950000 MST,0.001051000,3978,70,1
17032,Jun 17 2019 12:51:00.465835000 MST,0.000885000,3978,70,1
17033,Jun 17 2019 12:51:00.466898000 MST,0.001063000,3978,70,1
17034,Jun 17 2019 12:51:00.467799000 MST,0.000901000,3557,70,1
17035,Jun 17 2019 12:51:00.468851000 MST,0.001052000,3978,70,1
17036,Jun 17 2019 12:51:00.469916000 MST,0.001065000,3978,70,1
17037,Jun 17 2019 12:51:00.470837000 MST,0.000921000,436,70,0
17038,Jun 17 2019 12:51:00.470846000 MST,0.000009000,3978,70,1
17039,Jun 17 2019 12:51:00.471870000 MST,0.001024000,3978,70,1
17040,Jun 17 2019 12:51:00.472931000 MST,0.001061000,3978,70,1
17041,Jun 17 2019 12:51:00.473852000 MST,0.000921000,3557,70,1
17042,Jun 17 2019 12:51:00.474884000 MST,0.001032000,3978,70,1
17043,Jun 17 2019 12:51:00.475947000 MST,0.001063000,3978,70,1
17044,Jun 17 2019 12:51:00.476835000 MST,0.000888000,3978,70,1
17045,Jun 17 2019 12:51:00.477900000 MST,0.001065000,3978,70,1
17046,Jun 17 2019 12:51:00.478787000 MST,0.000887000,3978,70,1
17047,Jun 17 2019 12:51:00.479908000 MST,0.001121000,708,70,0
17048,Jun 17 2019 12:51:00.479917000 MST,0.000009000,3978,70,1
