frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction,Application
319,Jul 26 2019 19:16:36.070569000 MST,0.001036,2400,70.0,1.0,amazon
320,Jul 26 2019 19:16:36.071766000 MST,0.001197,548,70.0,0.0,amazon
321,Jul 26 2019 19:16:36.071790000 MST,2.4e-05,64,70.0,1.0,amazon
322,Jul 26 2019 19:16:36.088495000 MST,0.016705,3978,70.0,1.0,amazon
323,Jul 26 2019 19:16:36.089551000 MST,0.001056,3978,70.0,1.0,amazon
324,Jul 26 2019 19:16:36.090654000 MST,0.001103,3978,70.0,1.0,amazon
325,Jul 26 2019 19:16:36.091588000 MST,0.000934,548,70.0,0.0,amazon
326,Jul 26 2019 19:16:36.091599000 MST,1.1e-05,3557,70.0,1.0,amazon
327,Jul 26 2019 19:16:36.092605000 MST,0.001006,120,70.0,1.0,amazon
328,Jul 26 2019 19:16:36.107486000 MST,0.014881,3978,70.0,1.0,amazon
329,Jul 26 2019 19:16:36.108576000 MST,0.00109,732,70.0,1.0,amazon
330,Jul 26 2019 19:16:36.111634000 MST,0.003058,548,70.0,0.0,amazon
331,Jul 26 2019 19:16:36.120668000 MST,0.009034,216,70.0,0.0,amazon
332,Jul 26 2019 19:16:36.120678000 MST,1e-05,88,70.0,1.0,amazon
333,Jul 26 2019 19:16:36.128680000 MST,0.008002,3978,70.0,1.0,amazon
334,Jul 26 2019 19:16:36.129609000 MST,0.000929,500,70.0,0.0,amazon
335,Jul 26 2019 19:16:36.129620000 MST,1.1e-05,3978,70.0,1.0,amazon
336,Jul 26 2019 19:16:36.130547000 MST,0.000927,3978,70.0,1.0,amazon
337,Jul 26 2019 19:16:36.131616000 MST,0.001069,3978,70.0,1.0,amazon
338,Jul 26 2019 19:16:36.132491000 MST,0.000875,3978,70.0,1.0,amazon
339,Jul 26 2019 19:16:36.133562000 MST,0.001071,612,70.0,1.0,amazon
340,Jul 26 2019 19:16:36.138614000 MST,0.005052,732,70.0,0.0,amazon
341,Jul 26 2019 19:16:36.151559000 MST,0.012945,548,70.0,0.0,amazon
342,Jul 26 2019 19:16:36.153609000 MST,0.00205,3978,70.0,1.0,amazon
343,Jul 26 2019 19:16:36.154512000 MST,0.000903,3978,70.0,1.0,amazon
344,Jul 26 2019 19:16:36.155593000 MST,0.001081,3978,70.0,1.0,amazon
345,Jul 26 2019 19:16:36.156651000 MST,0.001058,452,70.0,1.0,amazon
346,Jul 26 2019 19:16:36.160585000 MST,0.003934,372,70.0,0.0,amazon
347,Jul 26 2019 19:16:36.169656000 MST,0.009071,660,70.0,0.0,amazon
348,Jul 26 2019 19:16:36.172595000 MST,0.002939,3978,70.0,1.0,amazon
349,Jul 26 2019 19:16:36.173486000 MST,0.000891,732,70.0,1.0,amazon
350,Jul 26 2019 19:16:36.178634000 MST,0.005148,136,70.0,1.0,amazon
351,Jul 26 2019 19:16:36.182525000 MST,0.003891,3978,70.0,1.0,amazon
352,Jul 26 2019 19:16:36.183619000 MST,0.001094,1398,70.0,1.0,amazon
353,Jul 26 2019 19:16:36.191649000 MST,0.00803,548,70.0,0.0,amazon
354,Jul 26 2019 19:16:36.193540000 MST,0.001891,3978,70.0,1.0,amazon
355,Jul 26 2019 19:16:36.194597000 MST,0.001057,2307,70.0,1.0,amazon
356,Jul 26 2019 19:16:36.203665000 MST,0.009068,108,70.0,1.0,amazon
357,Jul 26 2019 19:16:36.211685000 MST,0.00802,548,70.0,0.0,amazon
358,Jul 26 2019 19:16:36.215544000 MST,0.003859,3077,70.0,1.0,amazon
359,Jul 26 2019 19:16:36.220587000 MST,0.005043,300,70.0,0.0,amazon
360,Jul 26 2019 19:16:36.229628000 MST,0.009041,588,70.0,0.0,amazon
361,Jul 26 2019 19:16:36.237531000 MST,0.007903,3978,70.0,1.0,amazon
362,Jul 26 2019 19:16:36.238677000 MST,0.001146,886,70.0,0.0,amazon
363,Jul 26 2019 19:16:36.238710000 MST,3.3e-05,1014,70.0,1.0,amazon
364,Jul 26 2019 19:16:36.242540000 MST,0.00383,1398,70.0,1.0,amazon
365,Jul 26 2019 19:16:36.243583000 MST,0.001043,3557,70.0,1.0,amazon
366,Jul 26 2019 19:16:36.244629000 MST,0.001046,500,70.0,1.0,amazon
367,Jul 26 2019 19:16:36.247817000 MST,0.003188,1635,70.0,0.0,amazon
368,Jul 26 2019 19:16:36.256539000 MST,0.008722,88,70.0,1.0,amazon
369,Jul 26 2019 19:16:36.258643000 MST,0.002104,3978,70.0,1.0,amazon
370,Jul 26 2019 19:16:36.259531000 MST,0.000888,2307,70.0,1.0,amazon
371,Jul 26 2019 19:16:36.271671000 MST,0.01214,548,70.0,0.0,amazon
372,Jul 26 2019 19:16:36.280700000 MST,0.009029,548,70.0,0.0,amazon
373,Jul 26 2019 19:16:36.289620000 MST,0.00892,790,70.0,0.0,amazon
374,Jul 26 2019 19:16:36.298585000 MST,0.008965,240,70.0,1.0,amazon
375,Jul 26 2019 19:16:36.301619000 MST,0.003034,1398,70.0,1.0,amazon
376,Jul 26 2019 19:16:36.302469000 MST,0.00085,3978,70.0,1.0,amazon
377,Jul 26 2019 19:16:36.303567000 MST,0.001098,3557,70.0,1.0,amazon
378,Jul 26 2019 19:16:36.304600000 MST,0.001033,1302,70.0,1.0,amazon
379,Jul 26 2019 19:16:36.312632000 MST,0.008032,108,70.0,1.0,amazon
380,Jul 26 2019 19:16:36.322587000 MST,0.009955,1398,70.0,1.0,amazon
381,Jul 26 2019 19:16:36.323616000 MST,0.001029,3557,70.0,1.0,amazon
382,Jul 26 2019 19:16:36.324473000 MST,0.000857,1302,70.0,1.0,amazon
383,Jul 26 2019 19:16:36.331635000 MST,0.007162,548,70.0,0.0,amazon
384,Jul 26 2019 19:16:36.331668000 MST,3.3e-05,3978,70.0,1.0,amazon
385,Jul 26 2019 19:16:36.332664000 MST,0.000996,3978,70.0,1.0,amazon
386,Jul 26 2019 19:16:36.333539000 MST,0.000875,3978,70.0,1.0,amazon
387,Jul 26 2019 19:16:36.334585000 MST,0.001046,1851,70.0,1.0,amazon
388,Jul 26 2019 19:16:36.336542000 MST,0.001957,2784,70.0,1.0,amazon
389,Jul 26 2019 19:16:36.339594000 MST,0.003052,2784,70.0,1.0,amazon
390,Jul 26 2019 19:16:36.340658000 MST,0.001064,404,70.0,0.0,amazon
391,Jul 26 2019 19:16:36.342595000 MST,0.001937,2784,70.0,1.0,amazon
392,Jul 26 2019 19:16:36.346472000 MST,0.003877,3978,70.0,1.0,amazon
393,Jul 26 2019 19:16:36.347573000 MST,0.001101,1302,70.0,1.0,amazon
394,Jul 26 2019 19:16:36.348602000 MST,0.001029,1851,70.0,1.0,amazon
395,Jul 26 2019 19:16:36.349566000 MST,0.000964,660,70.0,0.0,amazon
396,Jul 26 2019 19:16:36.349595000 MST,2.9e-05,1398,70.0,1.0,amazon
397,Jul 26 2019 19:16:36.350597000 MST,0.001002,3978,70.0,1.0,amazon
398,Jul 26 2019 19:16:36.351629000 MST,0.001032,3978,70.0,1.0,amazon
399,Jul 26 2019 19:16:36.352506000 MST,0.000877,3978,70.0,1.0,amazon
400,Jul 26 2019 19:16:36.353583000 MST,0.001077,3978,70.0,1.0,amazon
401,Jul 26 2019 19:16:36.354668000 MST,0.001085,3978,70.0,1.0,amazon
402,Jul 26 2019 19:16:36.355555000 MST,0.000887,3978,70.0,1.0,amazon
403,Jul 26 2019 19:16:36.356612000 MST,0.001057,3978,70.0,1.0,amazon
404,Jul 26 2019 19:16:36.357510000 MST,0.000898,3197,70.0,1.0,amazon
405,Jul 26 2019 19:16:36.358561000 MST,0.001051,1542,70.0,1.0,amazon
406,Jul 26 2019 19:16:36.361585000 MST,0.003024,2784,70.0,1.0,amazon
407,Jul 26 2019 19:16:36.364619000 MST,0.003034,3978,70.0,1.0,amazon
408,Jul 26 2019 19:16:36.365662000 MST,0.001043,1302,70.0,1.0,amazon
409,Jul 26 2019 19:16:36.367603000 MST,0.001941,2784,70.0,1.0,amazon
410,Jul 26 2019 19:16:36.368475000 MST,0.000872,3978,70.0,1.0,amazon
411,Jul 26 2019 19:16:36.369578000 MST,0.001103,3837,70.0,1.0,amazon
412,Jul 26 2019 19:16:36.370602000 MST,0.001024,2784,70.0,1.0,amazon
413,Jul 26 2019 19:16:36.371553000 MST,0.000951,548,70.0,0.0,amazon
414,Jul 26 2019 19:16:36.379491000 MST,0.007938,1851,70.0,1.0,amazon
415,Jul 26 2019 19:16:36.380607000 MST,0.001116,372,70.0,0.0,amazon
416,Jul 26 2019 19:16:36.386570000 MST,0.005963,1398,70.0,1.0,amazon
417,Jul 26 2019 19:16:36.387667000 MST,0.001097,1851,70.0,1.0,amazon
418,Jul 26 2019 19:16:36.389654000 MST,0.001987,660,70.0,0.0,amazon
419,Jul 26 2019 19:16:36.392608000 MST,0.002954,3978,70.0,1.0,amazon
420,Jul 26 2019 19:16:36.393502000 MST,0.000894,3978,70.0,1.0,amazon
421,Jul 26 2019 19:16:36.394587000 MST,0.001085,3978,70.0,1.0,amazon
422,Jul 26 2019 19:16:36.395664000 MST,0.001077,1851,70.0,1.0,amazon
423,Jul 26 2019 19:16:36.397608000 MST,0.001944,1398,70.0,1.0,amazon
424,Jul 26 2019 19:16:36.398718000 MST,0.00111,886,70.0,0.0,amazon
425,Jul 26 2019 19:16:36.398737000 MST,1.9e-05,1398,70.0,1.0,amazon
426,Jul 26 2019 19:16:36.401511000 MST,0.002774,2784,70.0,1.0,amazon
427,Jul 26 2019 19:16:36.404501000 MST,0.00299,2784,70.0,1.0,amazon
428,Jul 26 2019 19:16:36.408585000 MST,0.004084,3978,70.0,1.0,amazon
429,Jul 26 2019 19:16:36.409672000 MST,0.001087,1302,70.0,1.0,amazon
430,Jul 26 2019 19:16:36.411651000 MST,0.001979,548,70.0,0.0,amazon
431,Jul 26 2019 19:16:36.411681000 MST,3e-05,2784,70.0,1.0,amazon
432,Jul 26 2019 19:16:36.414612000 MST,0.002931,2784,70.0,1.0,amazon
433,Jul 26 2019 19:16:36.415502000 MST,0.00089,72,70.0,1.0,amazon
434,Jul 26 2019 19:16:36.418510000 MST,0.003008,2784,70.0,1.0,amazon
435,Jul 26 2019 19:16:36.420675000 MST,0.002165,372,70.0,0.0,amazon
436,Jul 26 2019 19:16:36.421526000 MST,0.000851,2784,70.0,1.0,amazon
437,Jul 26 2019 19:16:36.424553000 MST,0.003027,2784,70.0,1.0,amazon
438,Jul 26 2019 19:16:36.427561000 MST,0.003008,1398,70.0,1.0,amazon
439,Jul 26 2019 19:16:36.428641000 MST,0.00108,3978,70.0,1.0,amazon
440,Jul 26 2019 19:16:36.429583000 MST,0.000942,660,70.0,0.0,amazon
441,Jul 26 2019 19:16:36.431648000 MST,0.002065,1635,70.0,1.0,amazon
442,Jul 26 2019 19:16:36.432575000 MST,0.000927,3837,70.0,1.0,amazon
443,Jul 26 2019 19:16:36.445482000 MST,0.012907,3978,70.0,1.0,amazon
444,Jul 26 2019 19:16:36.446542000 MST,0.00106,3978,70.0,1.0,amazon
445,Jul 26 2019 19:16:36.448489000 MST,0.001947,72,70.0,1.0,amazon
446,Jul 26 2019 19:16:36.451573000 MST,0.003084,548,70.0,0.0,amazon
447,Jul 26 2019 19:16:36.460649000 MST,0.009076,300,70.0,0.0,amazon
448,Jul 26 2019 19:16:36.469702000 MST,0.009053,588,70.0,0.0,amazon
449,Jul 26 2019 19:16:36.469713000 MST,1.1e-05,468,70.0,1.0,amazon
450,Jul 26 2019 19:16:36.471575000 MST,0.001862,1302,70.0,1.0,amazon
451,Jul 26 2019 19:16:36.472648000 MST,0.001073,3978,70.0,1.0,amazon
452,Jul 26 2019 19:16:36.473553000 MST,0.000905,3978,70.0,1.0,amazon
453,Jul 26 2019 19:16:36.474580000 MST,0.001027,3978,70.0,1.0,amazon
454,Jul 26 2019 19:16:36.475648000 MST,0.001068,3978,70.0,1.0,amazon
455,Jul 26 2019 19:16:36.476551000 MST,0.000903,3978,70.0,1.0,amazon
456,Jul 26 2019 19:16:36.477634000 MST,0.001083,3978,70.0,1.0,amazon
457,Jul 26 2019 19:16:36.478483000 MST,0.000849,3978,70.0,1.0,amazon
458,Jul 26 2019 19:16:36.479574000 MST,0.001091,3978,70.0,1.0,amazon
459,Jul 26 2019 19:16:36.480650000 MST,0.001076,3978,70.0,1.0,amazon
460,Jul 26 2019 19:16:36.481526000 MST,0.000876,3978,70.0,1.0,amazon
461,Jul 26 2019 19:16:36.482587000 MST,0.001061,3978,70.0,1.0,amazon
462,Jul 26 2019 19:16:36.483656000 MST,0.001069,3557,70.0,1.0,amazon
463,Jul 26 2019 19:16:36.484577000 MST,0.000921,308,70.0,1.0,amazon
464,Jul 26 2019 19:16:36.491693000 MST,0.007116,548,70.0,0.0,amazon
465,Jul 26 2019 19:16:36.511571000 MST,0.019878,548,70.0,0.0,amazon
466,Jul 26 2019 19:16:36.520613000 MST,0.009042,372,70.0,0.0,amazon
467,Jul 26 2019 19:16:36.525555000 MST,0.004942,3978,70.0,1.0,amazon
468,Jul 26 2019 19:16:36.526591000 MST,0.001036,3978,70.0,1.0,amazon
469,Jul 26 2019 19:16:36.527641000 MST,0.00105,3557,70.0,1.0,amazon
470,Jul 26 2019 19:16:36.528540000 MST,0.000899,1707,70.0,1.0,amazon
471,Jul 26 2019 19:16:36.529579000 MST,0.001039,2784,70.0,1.0,amazon
472,Jul 26 2019 19:16:36.532646000 MST,0.003067,3978,70.0,1.0,amazon
473,Jul 26 2019 19:16:36.533525000 MST,0.000879,1302,70.0,1.0,amazon
474,Jul 26 2019 19:16:36.534581000 MST,0.001056,2784,70.0,1.0,amazon
475,Jul 26 2019 19:16:36.537608000 MST,0.003027,3557,70.0,1.0,amazon
476,Jul 26 2019 19:16:36.538631000 MST,0.001023,3978,70.0,1.0,amazon
477,Jul 26 2019 19:16:36.539525000 MST,0.000894,3978,70.0,1.0,amazon
478,Jul 26 2019 19:16:36.540643000 MST,0.001118,3978,70.0,1.0,amazon
479,Jul 26 2019 19:16:36.541692000 MST,0.001049,3677,70.0,1.0,amazon
480,Jul 26 2019 19:16:36.542563000 MST,0.000871,2784,70.0,1.0,amazon
481,Jul 26 2019 19:16:36.545579000 MST,0.003016,2784,70.0,1.0,amazon
482,Jul 26 2019 19:16:36.547528000 MST,0.001949,2784,70.0,1.0,amazon
483,Jul 26 2019 19:16:36.549674000 MST,0.002146,1398,70.0,1.0,amazon
484,Jul 26 2019 19:16:36.550543000 MST,0.000869,1398,70.0,1.0,amazon
485,Jul 26 2019 19:16:36.551666000 MST,0.001123,548,70.0,0.0,amazon
486,Jul 26 2019 19:16:36.556566000 MST,0.0049,3978,70.0,1.0,amazon
487,Jul 26 2019 19:16:36.557655000 MST,0.001089,3978,70.0,1.0,amazon
488,Jul 26 2019 19:16:36.558532000 MST,0.000877,3978,70.0,1.0,amazon
489,Jul 26 2019 19:16:36.559566000 MST,0.001034,3978,70.0,1.0,amazon
490,Jul 26 2019 19:16:36.560659000 MST,0.001093,1398,70.0,1.0,amazon
491,Jul 26 2019 19:16:36.561530000 MST,0.000871,950,70.0,1.0,amazon
492,Jul 26 2019 19:16:36.571714000 MST,0.010184,548,70.0,0.0,amazon
493,Jul 26 2019 19:16:36.580602000 MST,0.008888,372,70.0,0.0,amazon
494,Jul 26 2019 19:16:36.589645000 MST,0.009043,660,70.0,0.0,amazon
495,Jul 26 2019 19:16:36.600560000 MST,0.010915,3978,70.0,1.0,amazon
496,Jul 26 2019 19:16:36.601667000 MST,0.001107,3978,70.0,1.0,amazon
497,Jul 26 2019 19:16:36.602556000 MST,0.000889,3978,70.0,1.0,amazon
498,Jul 26 2019 19:16:36.603599000 MST,0.001043,3557,70.0,1.0,amazon
499,Jul 26 2019 19:16:36.604638000 MST,0.001039,2976,70.0,1.0,amazon
500,Jul 26 2019 19:16:36.619561000 MST,0.014923,1398,70.0,1.0,amazon
501,Jul 26 2019 19:16:36.620619000 MST,0.001058,3978,70.0,1.0,amazon
502,Jul 26 2019 19:16:36.621497000 MST,0.000878,3978,70.0,1.0,amazon
503,Jul 26 2019 19:16:36.622552000 MST,0.001055,3978,70.0,1.0,amazon
504,Jul 26 2019 19:16:36.623645000 MST,0.001093,3557,70.0,1.0,amazon
505,Jul 26 2019 19:16:36.624535000 MST,0.00089,78,70.0,1.0,amazon
506,Jul 26 2019 19:16:36.631689000 MST,0.007154,548,70.0,0.0,amazon
507,Jul 26 2019 19:16:36.640490000 MST,0.008801,112,70.0,0.0,amazon
508,Jul 26 2019 19:16:36.649595000 MST,0.009105,404,70.0,0.0,amazon
509,Jul 26 2019 19:16:36.658653000 MST,0.009058,660,70.0,0.0,amazon
510,Jul 26 2019 19:16:36.660544000 MST,0.001891,3978,70.0,1.0,amazon
511,Jul 26 2019 19:16:36.661600000 MST,0.001056,2496,70.0,1.0,amazon
512,Jul 26 2019 19:16:36.681644000 MST,0.020044,3978,70.0,1.0,amazon
513,Jul 26 2019 19:16:36.682551000 MST,0.000907,1158,70.0,1.0,amazon
514,Jul 26 2019 19:16:36.689684000 MST,0.007133,468,70.0,1.0,amazon
515,Jul 26 2019 19:16:36.691668000 MST,0.001984,548,70.0,0.0,amazon
516,Jul 26 2019 19:16:36.691704000 MST,3.6e-05,3978,70.0,1.0,amazon
517,Jul 26 2019 19:16:36.692656000 MST,0.000952,3978,70.0,1.0,amazon
518,Jul 26 2019 19:16:36.693548000 MST,0.000892,886,70.0,1.0,amazon
519,Jul 26 2019 19:16:36.711700000 MST,0.018152,548,70.0,0.0,amazon
520,Jul 26 2019 19:16:36.731583000 MST,0.019883,548,70.0,0.0,amazon
521,Jul 26 2019 19:16:36.744664000 MST,0.013081,468,70.0,1.0,amazon
522,Jul 26 2019 19:16:36.745561000 MST,0.000897,1302,70.0,1.0,amazon
523,Jul 26 2019 19:16:36.746576000 MST,0.001015,3978,70.0,1.0,amazon
524,Jul 26 2019 19:16:36.747649000 MST,0.001073,3557,70.0,1.0,amazon
525,Jul 26 2019 19:16:36.776566000 MST,0.028917,3557,70.0,1.0,amazon
526,Jul 26 2019 19:16:36.791718000 MST,0.015152,548,70.0,0.0,amazon
527,Jul 26 2019 19:16:36.856589000 MST,0.064871,3978,70.0,1.0,amazon
528,Jul 26 2019 19:16:36.857482000 MST,0.000893,340,70.0,1.0,amazon
529,Jul 26 2019 19:16:36.891621000 MST,0.034139,548,70.0,0.0,amazon
530,Jul 26 2019 19:16:36.956502000 MST,0.064881,1302,70.0,1.0,amazon
531,Jul 26 2019 19:16:36.991691000 MST,0.035189,548,70.0,0.0,amazon
532,Jul 26 2019 19:16:37.351695000 MST,0.360004,548,70.0,0.0,amazon
533,Jul 26 2019 19:16:37.360643000 MST,0.008948,1158,70.0,0.0,amazon
534,Jul 26 2019 19:16:37.425640000 MST,0.064997,64,70.0,1.0,amazon
535,Jul 26 2019 19:16:37.511582000 MST,0.085942,548,70.0,0.0,amazon
536,Jul 26 2019 19:16:37.519652000 MST,0.00807,188,70.0,1.0,amazon
537,Jul 26 2019 19:16:37.527698000 MST,0.008046,588,70.0,1.0,amazon
538,Jul 26 2019 19:16:37.528519000 MST,0.000821,2784,70.0,1.0,amazon
539,Jul 26 2019 19:16:37.551661000 MST,0.023142,548,70.0,0.0,amazon
540,Jul 26 2019 19:16:37.571701000 MST,0.02004,548,70.0,0.0,amazon
541,Jul 26 2019 19:16:37.611629000 MST,0.039928,548,70.0,0.0,amazon
542,Jul 26 2019 19:16:37.631677000 MST,0.020048,548,70.0,0.0,amazon
543,Jul 26 2019 19:16:37.644606000 MST,0.012929,284,70.0,1.0,amazon
544,Jul 26 2019 19:16:37.671596000 MST,0.02699,548,70.0,0.0,amazon
545,Jul 26 2019 19:16:37.691642000 MST,0.020046,548,70.0,0.0,amazon
546,Jul 26 2019 19:16:37.700768000 MST,0.009126,1707,70.0,0.0,amazon
547,Jul 26 2019 19:16:37.701601000 MST,0.000833,886,70.0,0.0,amazon
548,Jul 26 2019 19:16:37.709666000 MST,0.008065,1707,70.0,0.0,amazon
549,Jul 26 2019 19:16:37.738611000 MST,0.028945,88,70.0,1.0,amazon
550,Jul 26 2019 19:16:37.765583000 MST,0.026972,64,70.0,1.0,amazon
551,Jul 26 2019 19:16:37.766635000 MST,0.001052,64,70.0,1.0,amazon
552,Jul 26 2019 19:16:37.771668000 MST,0.005033,548,70.0,0.0,amazon
553,Jul 26 2019 19:16:37.839577000 MST,0.067909,72,70.0,1.0,amazon
554,Jul 26 2019 19:16:37.840623000 MST,0.001046,3978,70.0,1.0,amazon
555,Jul 26 2019 19:16:37.841512000 MST,0.000889,822,70.0,1.0,amazon
556,Jul 26 2019 19:16:37.845599000 MST,0.004087,1014,70.0,1.0,amazon
557,Jul 26 2019 19:16:37.865706000 MST,0.020107,588,70.0,1.0,amazon
558,Jul 26 2019 19:16:37.866523000 MST,0.000817,3077,70.0,1.0,amazon
559,Jul 26 2019 19:16:37.871547000 MST,0.005024,548,70.0,0.0,amazon
560,Jul 26 2019 19:16:37.891612000 MST,0.020065,548,70.0,0.0,amazon
561,Jul 26 2019 19:16:37.911655000 MST,0.020043,548,70.0,0.0,amazon
562,Jul 26 2019 19:16:37.931709000 MST,0.020054,548,70.0,0.0,amazon
563,Jul 26 2019 19:16:37.947631000 MST,0.015922,64,70.0,1.0,amazon
564,Jul 26 2019 19:16:37.955652000 MST,0.008021,216,70.0,1.0,amazon
565,Jul 26 2019 19:16:37.958621000 MST,0.002969,128,70.0,1.0,amazon
566,Jul 26 2019 19:16:37.991678000 MST,0.033057,548,70.0,0.0,amazon
567,Jul 26 2019 19:16:38.000549000 MST,0.008871,548,70.0,0.0,amazon
568,Jul 26 2019 19:16:38.007602000 MST,0.007053,88,70.0,1.0,amazon
569,Jul 26 2019 19:16:38.031609000 MST,0.024007,548,70.0,0.0,amazon
570,Jul 26 2019 19:16:38.048590000 MST,0.016981,72,70.0,1.0,amazon
571,Jul 26 2019 19:16:38.068643000 MST,0.020053,886,70.0,1.0,amazon
572,Jul 26 2019 19:16:38.076631000 MST,0.007988,3978,70.0,1.0,amazon
573,Jul 26 2019 19:16:38.077491000 MST,0.00086,3978,70.0,1.0,amazon
574,Jul 26 2019 19:16:38.078545000 MST,0.001054,1302,70.0,1.0,amazon
575,Jul 26 2019 19:16:38.111625000 MST,0.03308,548,70.0,0.0,amazon
576,Jul 26 2019 19:16:38.131676000 MST,0.020051,548,70.0,0.0,amazon
577,Jul 26 2019 19:16:38.136580000 MST,0.004904,3978,70.0,1.0,amazon
578,Jul 26 2019 19:16:38.137643000 MST,0.001063,3557,70.0,1.0,amazon
579,Jul 26 2019 19:16:38.138518000 MST,0.000875,1707,70.0,1.0,amazon
580,Jul 26 2019 19:16:38.171593000 MST,0.033075,548,70.0,0.0,amazon
581,Jul 26 2019 19:16:38.180777000 MST,0.009184,1707,70.0,0.0,amazon
582,Jul 26 2019 19:16:38.181816000 MST,0.001039,1707,70.0,0.0,amazon
583,Jul 26 2019 19:16:38.182665000 MST,0.000849,1707,70.0,0.0,amazon
584,Jul 26 2019 19:16:38.183732000 MST,0.001067,1542,70.0,0.0,amazon
585,Jul 26 2019 19:16:38.184572000 MST,0.00084,982,70.0,0.0,amazon
586,Jul 26 2019 19:16:38.187497000 MST,0.002925,3978,70.0,1.0,amazon
587,Jul 26 2019 19:16:38.188574000 MST,0.001077,3978,70.0,1.0,amazon
588,Jul 26 2019 19:16:38.189777000 MST,0.001203,1707,70.0,0.0,amazon
589,Jul 26 2019 19:16:38.189805000 MST,2.8e-05,1302,70.0,1.0,amazon
590,Jul 26 2019 19:16:38.190648000 MST,0.000843,1707,70.0,0.0,amazon
591,Jul 26 2019 19:16:38.191720000 MST,0.001072,1707,70.0,0.0,amazon
592,Jul 26 2019 19:16:38.192778000 MST,0.001058,1707,70.0,0.0,amazon
593,Jul 26 2019 19:16:38.211672000 MST,0.018894,548,70.0,0.0,amazon
594,Jul 26 2019 19:16:38.229566000 MST,0.017894,1398,70.0,1.0,amazon
595,Jul 26 2019 19:16:38.230603000 MST,0.001037,2784,70.0,1.0,amazon
596,Jul 26 2019 19:16:38.231551000 MST,0.000948,548,70.0,0.0,amazon
597,Jul 26 2019 19:16:38.232566000 MST,0.001015,2784,70.0,1.0,amazon
598,Jul 26 2019 19:16:38.237561000 MST,0.004995,1398,70.0,1.0,amazon
599,Jul 26 2019 19:16:38.248525000 MST,0.010964,72,70.0,1.0,amazon
600,Jul 26 2019 19:16:38.250473000 MST,0.001948,72,70.0,1.0,amazon
601,Jul 26 2019 19:16:38.252600000 MST,0.002127,468,70.0,1.0,amazon
602,Jul 26 2019 19:16:38.253500000 MST,0.0009,1398,70.0,1.0,amazon
603,Jul 26 2019 19:16:38.256541000 MST,0.003041,3978,70.0,1.0,amazon
604,Jul 26 2019 19:16:38.263633000 MST,0.007092,1398,70.0,1.0,amazon
605,Jul 26 2019 19:16:38.271651000 MST,0.008018,548,70.0,0.0,amazon
606,Jul 26 2019 19:16:38.289521000 MST,0.01787,2784,70.0,1.0,amazon
607,Jul 26 2019 19:16:38.291702000 MST,0.002181,532,70.0,0.0,amazon
608,Jul 26 2019 19:16:38.293625000 MST,0.001923,2784,70.0,1.0,amazon
609,Jul 26 2019 19:16:38.301676000 MST,0.008051,1398,70.0,1.0,amazon
610,Jul 26 2019 19:16:38.302639000 MST,0.000963,1398,70.0,1.0,amazon
611,Jul 26 2019 19:16:38.311589000 MST,0.00895,548,70.0,0.0,amazon
612,Jul 26 2019 19:16:38.312577000 MST,0.000988,2784,70.0,1.0,amazon
613,Jul 26 2019 19:16:38.322559000 MST,0.009982,1398,70.0,1.0,amazon
614,Jul 26 2019 19:16:38.323631000 MST,0.001072,2784,70.0,1.0,amazon
615,Jul 26 2019 19:16:38.324680000 MST,0.001049,1398,70.0,1.0,amazon
616,Jul 26 2019 19:16:38.325546000 MST,0.000866,1398,70.0,1.0,amazon
617,Jul 26 2019 19:16:38.331621000 MST,0.006075,548,70.0,0.0,amazon
618,Jul 26 2019 19:16:38.332672000 MST,0.001051,2784,70.0,1.0,amazon
619,Jul 26 2019 19:16:38.338517000 MST,0.005845,1158,70.0,1.0,amazon
620,Jul 26 2019 19:16:38.351686000 MST,0.013169,548,70.0,0.0,amazon
621,Jul 26 2019 19:16:38.371543000 MST,0.019857,548,70.0,0.0,amazon
622,Jul 26 2019 19:16:38.471643000 MST,0.1001,532,70.0,0.0,amazon
623,Jul 26 2019 19:16:38.488613000 MST,0.01697,88,70.0,1.0,amazon
624,Jul 26 2019 19:16:38.511637000 MST,0.023024,532,70.0,0.0,amazon
625,Jul 26 2019 19:16:38.528534000 MST,0.016897,128,70.0,1.0,amazon
626,Jul 26 2019 19:16:38.556557000 MST,0.028023,3978,70.0,1.0,amazon
627,Jul 26 2019 19:16:38.557622000 MST,0.001065,3978,70.0,1.0,amazon
628,Jul 26 2019 19:16:38.558509000 MST,0.000887,1302,70.0,1.0,amazon
629,Jul 26 2019 19:16:38.591572000 MST,0.033063,548,70.0,0.0,amazon
630,Jul 26 2019 19:16:38.608537000 MST,0.016965,148,70.0,1.0,amazon
631,Jul 26 2019 19:16:38.610485000 MST,0.001948,3978,70.0,1.0,amazon
632,Jul 26 2019 19:16:38.611556000 MST,0.001071,3978,70.0,1.0,amazon
633,Jul 26 2019 19:16:38.612611000 MST,0.001055,1302,70.0,1.0,amazon
634,Jul 26 2019 19:16:38.631677000 MST,0.019066,548,70.0,0.0,amazon
635,Jul 26 2019 19:16:38.639603000 MST,0.007926,1398,70.0,1.0,amazon
636,Jul 26 2019 19:16:38.640529000 MST,0.000926,436,70.0,0.0,amazon
637,Jul 26 2019 19:16:38.640563000 MST,3.4e-05,2976,70.0,1.0,amazon
