frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
1608,Jul 26 2019 19:37:33.234536000 MST,0.000848,8.185875,3978,70,1
1609,Jul 26 2019 19:37:33.235605000 MST,0.001069,8.186944,3978,70,1
1610,Jul 26 2019 19:37:33.236673000 MST,0.001068,8.188012,1078,70,1
1611,Jul 26 2019 19:37:33.237557000 MST,0.000884,8.188896,3978,70,1
1612,Jul 26 2019 19:37:33.238617000 MST,0.00106,8.189956,3978,70,1
1613,Jul 26 2019 19:37:33.239685000 MST,0.001068,8.191024,3978,70,1
1614,Jul 26 2019 19:37:33.240585000 MST,0.0009,8.191924,2592,70,1
1615,Jul 26 2019 19:37:33.241636000 MST,0.001051,8.192975,3978,70,1
1616,Jul 26 2019 19:37:33.242656000 MST,0.00102,8.193995,1707,70,0
1617,Jul 26 2019 19:37:33.242686000 MST,0.00003,8.194025,3978,70,1
1618,Jul 26 2019 19:37:33.243575000 MST,0.000889,8.194914,140,70,0
1619,Jul 26 2019 19:37:33.243616000 MST,0.000041,8.194955,2784,70,1
1620,Jul 26 2019 19:37:33.244670000 MST,0.001054,8.196009,3978,70,1
1621,Jul 26 2019 19:37:33.245560000 MST,0.00089,8.196899,3557,70,1
1622,Jul 26 2019 19:37:33.246609000 MST,0.001049,8.197948,2976,70,1
1623,Jul 26 2019 19:37:33.248581000 MST,0.001972,8.19992,3978,70,1
1624,Jul 26 2019 19:37:33.249625000 MST,0.001044,8.200964,3557,70,1
1625,Jul 26 2019 19:37:33.250693000 MST,0.001068,8.202032,3978,70,1
1626,Jul 26 2019 19:37:33.251710000 MST,0.001017,8.203049,1707,70,0
1627,Jul 26 2019 19:37:33.251747000 MST,0.000037,8.203086,3978,70,1
1628,Jul 26 2019 19:37:33.252671000 MST,0.000924,8.20401,660,70,0
1629,Jul 26 2019 19:37:33.252707000 MST,0.000036,8.204046,3978,70,1
1630,Jul 26 2019 19:37:33.253523000 MST,0.000816,8.204862,1542,70,1
1631,Jul 26 2019 19:37:33.254610000 MST,0.001087,8.205949,3978,70,1
1632,Jul 26 2019 19:37:33.255626000 MST,0.001016,8.206965,3978,70,1
1633,Jul 26 2019 19:37:33.256566000 MST,0.00094,8.207905,3978,70,1
1634,Jul 26 2019 19:37:33.257618000 MST,0.001052,8.208957,1302,70,1
1635,Jul 26 2019 19:37:33.258681000 MST,0.001063,8.21002,3978,70,1
1636,Jul 26 2019 19:37:33.259622000 MST,0.000941,8.210961,3557,70,1
1637,Jul 26 2019 19:37:33.260624000 MST,0.001002,8.211963,2976,70,1
1638,Jul 26 2019 19:37:33.262574000 MST,0.00195,8.213913,3978,70,1
1639,Jul 26 2019 19:37:33.263633000 MST,0.001059,8.214972,3978,70,1
1640,Jul 26 2019 19:37:33.264536000 MST,0.000903,8.215875,2592,70,1
1641,Jul 26 2019 19:37:33.265592000 MST,0.001056,8.216931,3557,70,1
1642,Jul 26 2019 19:37:33.266662000 MST,0.00107,8.218001,3978,70,1
1643,Jul 26 2019 19:37:33.267543000 MST,0.000881,8.218882,3837,70,1
1644,Jul 26 2019 19:37:33.268608000 MST,0.001065,8.219947,3978,70,1
1645,Jul 26 2019 19:37:33.269643000 MST,0.001035,8.220982,3978,70,1
1646,Jul 26 2019 19:37:33.270558000 MST,0.000915,8.221897,3978,70,1
1647,Jul 26 2019 19:37:33.271625000 MST,0.001067,8.222964,3978,70,1
1648,Jul 26 2019 19:37:33.272684000 MST,0.001059,8.224023,3978,70,1
1649,Jul 26 2019 19:37:33.273599000 MST,0.000915,8.224938,548,70,0
1650,Jul 26 2019 19:37:33.273634000 MST,0.000035,8.224973,3978,70,1
1651,Jul 26 2019 19:37:33.274638000 MST,0.001004,8.225977,3978,70,1
1652,Jul 26 2019 19:37:33.275526000 MST,0.000888,8.226865,3978,70,1
1653,Jul 26 2019 19:37:33.276600000 MST,0.001074,8.227939,3978,70,1
1654,Jul 26 2019 19:37:33.277654000 MST,0.001054,8.228993,3978,70,1
1655,Jul 26 2019 19:37:33.278541000 MST,0.000887,8.22988,3978,70,1
1656,Jul 26 2019 19:37:33.279606000 MST,0.001065,8.230945,3978,70,1
1657,Jul 26 2019 19:37:33.280672000 MST,0.001066,8.232011,3978,70,1
1658,Jul 26 2019 19:37:33.281565000 MST,0.000893,8.232904,3978,70,1
1659,Jul 26 2019 19:37:33.282645000 MST,0.00108,8.233984,372,70,0
1660,Jul 26 2019 19:37:33.282673000 MST,0.000028,8.234012,3978,70,1
1661,Jul 26 2019 19:37:33.283692000 MST,0.001019,8.235031,3978,70,1
1662,Jul 26 2019 19:37:33.284583000 MST,0.000891,8.235922,3978,70,1
1663,Jul 26 2019 19:37:33.285730000 MST,0.001147,8.237069,3557,70,1
1664,Jul 26 2019 19:37:33.286546000 MST,0.000816,8.237885,3978,70,1
1665,Jul 26 2019 19:37:33.287593000 MST,0.001047,8.238932,3978,70,1
1666,Jul 26 2019 19:37:33.288661000 MST,0.001068,8.24,3978,70,1
1667,Jul 26 2019 19:37:33.289549000 MST,0.000888,8.240888,3978,70,1
1668,Jul 26 2019 19:37:33.290614000 MST,0.001065,8.241953,3978,70,1
1669,Jul 26 2019 19:37:33.291708000 MST,0.001094,8.243047,660,70,0
1670,Jul 26 2019 19:37:33.291744000 MST,0.000036,8.243083,3978,70,1
1671,Jul 26 2019 19:37:33.292569000 MST,0.000825,8.243908,3978,70,1
1672,Jul 26 2019 19:37:33.293622000 MST,0.001053,8.244961,3978,70,1
1673,Jul 26 2019 19:37:33.294680000 MST,0.001058,8.246019,3978,70,1
1674,Jul 26 2019 19:37:33.295584000 MST,0.000904,8.246923,3978,70,1
1675,Jul 26 2019 19:37:33.296698000 MST,0.001114,8.248037,3978,70,1
1676,Jul 26 2019 19:37:33.297568000 MST,0.00087,8.248907,3978,70,1
1677,Jul 26 2019 19:37:33.298640000 MST,0.001072,8.249979,3978,70,1
1678,Jul 26 2019 19:37:33.299724000 MST,0.001084,8.251063,3978,70,1
1679,Jul 26 2019 19:37:33.300625000 MST,0.000901,8.251964,886,70,0
1680,Jul 26 2019 19:37:33.300654000 MST,0.000029,8.251993,3978,70,1
1681,Jul 26 2019 19:37:33.301616000 MST,0.000962,8.252955,3978,70,1
1682,Jul 26 2019 19:37:33.302714000 MST,0.001098,8.254053,3978,70,1
1683,Jul 26 2019 19:37:33.303620000 MST,0.000906,8.254959,3978,70,1
1684,Jul 26 2019 19:37:33.304648000 MST,0.001028,8.255987,3978,70,1
1685,Jul 26 2019 19:37:33.305684000 MST,0.001036,8.257023,3557,70,1
1686,Jul 26 2019 19:37:33.306581000 MST,0.000897,8.25792,3978,70,1
1687,Jul 26 2019 19:37:33.307632000 MST,0.001051,8.258971,3978,70,1
1688,Jul 26 2019 19:37:33.308533000 MST,0.000901,8.259872,3077,70,1
1689,Jul 26 2019 19:37:33.309600000 MST,0.001067,8.260939,1398,70,1
1690,Jul 26 2019 19:37:33.310665000 MST,0.001065,8.262004,3978,70,1
1691,Jul 26 2019 19:37:33.311541000 MST,0.000876,8.26288,3978,70,1
1692,Jul 26 2019 19:37:33.312621000 MST,0.00108,8.26396,1302,70,1
1693,Jul 26 2019 19:37:33.313695000 MST,0.001074,8.265034,548,70,0
1694,Jul 26 2019 19:37:33.313722000 MST,0.000027,8.265061,3978,70,1
1695,Jul 26 2019 19:37:33.314560000 MST,0.000838,8.265899,3978,70,1
1696,Jul 26 2019 19:37:33.315623000 MST,0.001063,8.266962,2784,70,1
1697,Jul 26 2019 19:37:33.317623000 MST,0.002,8.268962,3978,70,1
1698,Jul 26 2019 19:37:33.318689000 MST,0.001066,8.270028,3978,70,1
1699,Jul 26 2019 19:37:33.319528000 MST,0.000839,8.270867,1398,70,1
1700,Jul 26 2019 19:37:33.320634000 MST,0.001106,8.271973,3978,70,1
1701,Jul 26 2019 19:37:33.321651000 MST,0.001017,8.27299,3978,70,1
1702,Jul 26 2019 19:37:33.322605000 MST,0.000954,8.273944,548,70,0
1703,Jul 26 2019 19:37:33.322630000 MST,0.000025,8.273969,1302,70,1
1704,Jul 26 2019 19:37:33.323656000 MST,0.001026,8.274995,2784,70,1
1705,Jul 26 2019 19:37:33.324683000 MST,0.001027,8.276022,3978,70,1
1706,Jul 26 2019 19:37:33.325596000 MST,0.000913,8.276935,3557,70,1
1707,Jul 26 2019 19:37:33.326666000 MST,0.00107,8.278005,2976,70,1
1708,Jul 26 2019 19:37:33.327736000 MST,0.00107,8.279075,3978,70,1
1709,Jul 26 2019 19:37:33.328624000 MST,0.000888,8.279963,3978,70,1
1710,Jul 26 2019 19:37:33.330568000 MST,0.001944,8.281907,3978,70,1
1711,Jul 26 2019 19:37:33.331648000 MST,0.00108,8.282987,790,70,0
1712,Jul 26 2019 19:37:33.331691000 MST,0.000043,8.28303,176,70,1
1713,Jul 26 2019 19:37:33.332715000 MST,0.001024,8.284054,732,70,1
1714,Jul 26 2019 19:37:33.334649000 MST,0.001934,8.285988,1398,70,1
1715,Jul 26 2019 19:37:33.335695000 MST,0.001046,8.287034,1398,70,1
1716,Jul 26 2019 19:37:33.339583000 MST,0.003888,8.290922,1398,70,1
1717,Jul 26 2019 19:37:33.340778000 MST,0.001195,8.292117,1078,70,0
1718,Jul 26 2019 19:37:33.340895000 MST,0.000117,8.292234,2784,70,1
1719,Jul 26 2019 19:37:33.344532000 MST,0.003637,8.295871,72,70,1
1720,Jul 26 2019 19:37:33.346653000 MST,0.002121,8.297992,3978,70,1
1721,Jul 26 2019 19:37:33.347563000 MST,0.00091,8.298902,708,70,1
1722,Jul 26 2019 19:37:33.348692000 MST,0.001129,8.300031,1398,70,1
1723,Jul 26 2019 19:37:33.349748000 MST,0.001056,8.301087,732,70,0
1724,Jul 26 2019 19:37:33.349794000 MST,0.000046,8.301133,1398,70,1
1725,Jul 26 2019 19:37:33.353567000 MST,0.003773,8.304906,3978,70,1
1726,Jul 26 2019 19:37:33.354697000 MST,0.00113,8.306036,72,70,1
1727,Jul 26 2019 19:37:33.355566000 MST,0.000869,8.306905,2880,70,1
1728,Jul 26 2019 19:37:33.357672000 MST,0.002106,8.309011,764,70,1
1729,Jul 26 2019 19:37:33.358642000 MST,0.00097,8.309981,982,70,0
1730,Jul 26 2019 19:37:33.358681000 MST,0.000039,8.31002,1398,70,1
1731,Jul 26 2019 19:37:33.359599000 MST,0.000918,8.310938,3978,70,1
1732,Jul 26 2019 19:37:33.360709000 MST,0.00111,8.312048,3978,70,1
1733,Jul 26 2019 19:37:33.361584000 MST,0.000875,8.312923,3837,70,1
1734,Jul 26 2019 19:37:33.362678000 MST,0.001094,8.314017,3978,70,1
1735,Jul 26 2019 19:37:33.363528000 MST,0.00085,8.314867,3978,70,1
1736,Jul 26 2019 19:37:33.364636000 MST,0.001108,8.315975,1302,70,1
1737,Jul 26 2019 19:37:33.366583000 MST,0.001947,8.317922,3978,70,1
1738,Jul 26 2019 19:37:33.367742000 MST,0.001159,8.319081,1302,70,0
1739,Jul 26 2019 19:37:33.367750000 MST,0.000008,8.319089,3978,70,1
1740,Jul 26 2019 19:37:33.368744000 MST,0.000994,8.320083,3978,70,1
1741,Jul 26 2019 19:37:33.369553000 MST,0.000809,8.320892,3978,70,1
1742,Jul 26 2019 19:37:33.370666000 MST,0.001113,8.322005,3978,70,1
1743,Jul 26 2019 19:37:33.372627000 MST,0.001961,8.323966,3978,70,1
1744,Jul 26 2019 19:37:33.373657000 MST,0.00103,8.324996,3978,70,1
1745,Jul 26 2019 19:37:33.374575000 MST,0.000918,8.325914,3197,70,1
1746,Jul 26 2019 19:37:33.375605000 MST,0.00103,8.326944,1398,70,1
1747,Jul 26 2019 19:37:33.380605000 MST,0.005,8.331944,3978,70,1
1748,Jul 26 2019 19:37:33.381616000 MST,0.001011,8.332955,2784,70,1
1749,Jul 26 2019 19:37:33.384656000 MST,0.00304,8.335995,3978,70,1
1750,Jul 26 2019 19:37:33.385538000 MST,0.000882,8.336877,3557,70,1
1751,Jul 26 2019 19:37:33.386605000 MST,0.001067,8.337944,3978,70,1
1752,Jul 26 2019 19:37:33.387623000 MST,0.001018,8.338962,3978,70,1
1753,Jul 26 2019 19:37:33.388588000 MST,0.000965,8.339927,3978,70,1
1754,Jul 26 2019 19:37:33.389612000 MST,0.001024,8.340951,3978,70,1
1755,Jul 26 2019 19:37:33.390686000 MST,0.001074,8.342025,3978,70,1
1756,Jul 26 2019 19:37:33.391526000 MST,0.00084,8.342865,3978,70,1
1757,Jul 26 2019 19:37:33.392658000 MST,0.001132,8.343997,3978,70,1
1758,Jul 26 2019 19:37:33.393741000 MST,0.001083,8.34508,548,70,0
1759,Jul 26 2019 19:37:33.393752000 MST,0.000011,8.345091,3978,70,1
1760,Jul 26 2019 19:37:33.394589000 MST,0.000837,8.345928,3978,70,1
1761,Jul 26 2019 19:37:33.395639000 MST,0.00105,8.346978,3978,70,1
1762,Jul 26 2019 19:37:33.396562000 MST,0.000923,8.347901,3978,70,1
1763,Jul 26 2019 19:37:33.397601000 MST,0.001039,8.34894,3978,70,1
1764,Jul 26 2019 19:37:33.398696000 MST,0.001095,8.350035,3978,70,1
1765,Jul 26 2019 19:37:33.399553000 MST,0.000857,8.350892,3978,70,1
1766,Jul 26 2019 19:37:33.400635000 MST,0.001082,8.351974,3978,70,1
1767,Jul 26 2019 19:37:33.401677000 MST,0.001042,8.353016,3978,70,1
1768,Jul 26 2019 19:37:33.402672000 MST,0.000995,8.354011,982,70,0
1769,Jul 26 2019 19:37:33.402709000 MST,0.000037,8.354048,3978,70,1
1770,Jul 26 2019 19:37:33.403645000 MST,0.000936,8.354984,3978,70,1
1771,Jul 26 2019 19:37:33.404546000 MST,0.000901,8.355885,3978,70,1
1772,Jul 26 2019 19:37:33.405609000 MST,0.001063,8.356948,3557,70,1
1773,Jul 26 2019 19:37:33.406690000 MST,0.001081,8.358029,3978,70,1
1774,Jul 26 2019 19:37:33.407536000 MST,0.000846,8.358875,3978,70,1
1775,Jul 26 2019 19:37:33.408606000 MST,0.00107,8.359945,3978,70,1
1776,Jul 26 2019 19:37:33.409663000 MST,0.001057,8.361002,3557,70,1
1777,Jul 26 2019 19:37:33.411715000 MST,0.002052,8.363054,1302,70,0
1778,Jul 26 2019 19:37:33.411744000 MST,0.000029,8.363083,3978,70,1
1779,Jul 26 2019 19:37:33.412695000 MST,0.000951,8.364034,3978,70,1
1780,Jul 26 2019 19:37:33.413569000 MST,0.000874,8.364908,3978,70,1
1781,Jul 26 2019 19:37:33.414647000 MST,0.001078,8.365986,3978,70,1
1782,Jul 26 2019 19:37:33.415522000 MST,0.000875,8.366861,3978,70,1
1783,Jul 26 2019 19:37:33.416590000 MST,0.001068,8.367929,3978,70,1
1784,Jul 26 2019 19:37:33.417681000 MST,0.001091,8.36902,3978,70,1
1785,Jul 26 2019 19:37:33.418570000 MST,0.000889,8.369909,3978,70,1
1786,Jul 26 2019 19:37:33.419597000 MST,0.001027,8.370936,3557,70,1
1787,Jul 26 2019 19:37:33.420710000 MST,0.001113,8.372049,3978,70,1
1788,Jul 26 2019 19:37:33.421580000 MST,0.00087,8.372919,3978,70,1
1789,Jul 26 2019 19:37:33.422649000 MST,0.001069,8.373988,3978,70,1
1790,Jul 26 2019 19:37:33.423675000 MST,0.001026,8.375014,3978,70,1
1791,Jul 26 2019 19:37:33.424617000 MST,0.000942,8.375956,3978,70,1
1792,Jul 26 2019 19:37:33.425636000 MST,0.001019,8.376975,3557,70,1
1793,Jul 26 2019 19:37:33.426518000 MST,0.000882,8.377857,3978,70,1
1794,Jul 26 2019 19:37:33.427589000 MST,0.001071,8.378928,3978,70,1
1795,Jul 26 2019 19:37:33.428704000 MST,0.001115,8.380043,3978,70,1
1796,Jul 26 2019 19:37:33.429530000 MST,0.000826,8.380869,3978,70,1
1797,Jul 26 2019 19:37:33.430640000 MST,0.00111,8.381979,3978,70,1
1798,Jul 26 2019 19:37:33.431664000 MST,0.001024,8.383003,3978,70,1
1799,Jul 26 2019 19:37:33.432595000 MST,0.000931,8.383934,3978,70,1
1800,Jul 26 2019 19:37:33.433644000 MST,0.001049,8.384983,548,70,0
1801,Jul 26 2019 19:37:33.433663000 MST,0.000019,8.385002,3978,70,1
1802,Jul 26 2019 19:37:33.434680000 MST,0.001017,8.386019,3978,70,1
1803,Jul 26 2019 19:37:33.435575000 MST,0.000895,8.386914,3978,70,1
1804,Jul 26 2019 19:37:33.436632000 MST,0.001057,8.387971,3978,70,1
1805,Jul 26 2019 19:37:33.437526000 MST,0.000894,8.388865,3978,70,1
1806,Jul 26 2019 19:37:33.438622000 MST,0.001096,8.389961,3978,70,1
1807,Jul 26 2019 19:37:33.439647000 MST,0.001025,8.390986,3978,70,1
1808,Jul 26 2019 19:37:33.440580000 MST,0.000933,8.391919,3978,70,1
1809,Jul 26 2019 19:37:33.441599000 MST,0.001019,8.392938,3978,70,1
1810,Jul 26 2019 19:37:33.442833000 MST,0.001234,8.394172,1635,70,0
1811,Jul 26 2019 19:37:33.442868000 MST,0.000035,8.394207,3978,70,1
1812,Jul 26 2019 19:37:33.443575000 MST,0.000707,8.394914,3978,70,1
1813,Jul 26 2019 19:37:33.444649000 MST,0.001074,8.395988,3978,70,1
1814,Jul 26 2019 19:37:33.445750000 MST,0.001101,8.397089,3557,70,1
1815,Jul 26 2019 19:37:33.446608000 MST,0.000858,8.397947,3978,70,1
1816,Jul 26 2019 19:37:33.447634000 MST,0.001026,8.398973,3978,70,1
1817,Jul 26 2019 19:37:33.448569000 MST,0.000935,8.399908,3978,70,1
1818,Jul 26 2019 19:37:33.449596000 MST,0.001027,8.400935,3978,70,1
1819,Jul 26 2019 19:37:33.450686000 MST,0.00109,8.402025,3978,70,1
1820,Jul 26 2019 19:37:33.451660000 MST,0.000974,8.402999,1635,70,0
1821,Jul 26 2019 19:37:33.452624000 MST,0.000964,8.403963,208,70,0
1822,Jul 26 2019 19:37:33.452651000 MST,0.000027,8.40399,3978,70,1
1823,Jul 26 2019 19:37:33.454590000 MST,0.001939,8.405929,3978,70,1
1824,Jul 26 2019 19:37:33.455636000 MST,0.001046,8.406975,3978,70,1
1825,Jul 26 2019 19:37:33.456726000 MST,0.00109,8.408065,3978,70,1
1826,Jul 26 2019 19:37:33.457577000 MST,0.000851,8.408916,3978,70,1
1827,Jul 26 2019 19:37:33.458671000 MST,0.001094,8.41001,3978,70,1
1828,Jul 26 2019 19:37:33.459518000 MST,0.000847,8.410857,3978,70,1
1829,Jul 26 2019 19:37:33.460623000 MST,0.001105,8.411962,3978,70,1
1830,Jul 26 2019 19:37:33.461659000 MST,0.001036,8.412998,3978,70,1
1831,Jul 26 2019 19:37:33.462572000 MST,0.000913,8.413911,3978,70,1
1832,Jul 26 2019 19:37:33.463600000 MST,0.001028,8.414939,3978,70,1
1833,Jul 26 2019 19:37:33.464726000 MST,0.001126,8.416065,3978,70,1
1834,Jul 26 2019 19:37:33.465579000 MST,0.000853,8.416918,3557,70,1
1835,Jul 26 2019 19:37:33.466657000 MST,0.001078,8.417996,3978,70,1
1836,Jul 26 2019 19:37:33.467691000 MST,0.001034,8.41903,3978,70,1
1837,Jul 26 2019 19:37:33.468610000 MST,0.000919,8.419949,3978,70,1
1838,Jul 26 2019 19:37:33.469631000 MST,0.001021,8.42097,3978,70,1
1839,Jul 26 2019 19:37:33.470560000 MST,0.000929,8.421899,3978,70,1
1840,Jul 26 2019 19:37:33.471606000 MST,0.001046,8.422945,3978,70,1
1841,Jul 26 2019 19:37:33.472671000 MST,0.001065,8.42401,3978,70,1
1842,Jul 26 2019 19:37:33.473604000 MST,0.000933,8.424943,548,70,0
1843,Jul 26 2019 19:37:33.473683000 MST,0.000079,8.425022,3978,70,1
1844,Jul 26 2019 19:37:33.474643000 MST,0.00096,8.425982,3978,70,1
1845,Jul 26 2019 19:37:33.475701000 MST,0.001058,8.42704,3978,70,1
1846,Jul 26 2019 19:37:33.476601000 MST,0.0009,8.42794,3978,70,1
1847,Jul 26 2019 19:37:33.477647000 MST,0.001046,8.428986,3978,70,1
1848,Jul 26 2019 19:37:33.478693000 MST,0.001046,8.430032,3978,70,1
1849,Jul 26 2019 19:37:33.479570000 MST,0.000877,8.430909,3978,70,1
1850,Jul 26 2019 19:37:33.480705000 MST,0.001135,8.432044,3978,70,1
1851,Jul 26 2019 19:37:33.481568000 MST,0.000863,8.432907,3978,70,1
1852,Jul 26 2019 19:37:33.482657000 MST,0.001089,8.433996,500,70,0
1853,Jul 26 2019 19:37:33.482688000 MST,0.000031,8.434027,3978,70,1
1854,Jul 26 2019 19:37:33.483645000 MST,0.000957,8.434984,3978,70,1
1855,Jul 26 2019 19:37:33.484558000 MST,0.000913,8.435897,3978,70,1
1856,Jul 26 2019 19:37:33.485648000 MST,0.00109,8.436987,3557,70,1
1857,Jul 26 2019 19:37:33.486708000 MST,0.00106,8.438047,3978,70,1
1858,Jul 26 2019 19:37:33.487551000 MST,0.000843,8.43889,3978,70,1
1859,Jul 26 2019 19:37:33.488652000 MST,0.001101,8.439991,3978,70,1
1860,Jul 26 2019 19:37:33.489685000 MST,0.001033,8.441024,3978,70,1
1861,Jul 26 2019 19:37:33.490607000 MST,0.000922,8.441946,3978,70,1
1862,Jul 26 2019 19:37:33.491683000 MST,0.001076,8.443022,732,70,0
1863,Jul 26 2019 19:37:33.491757000 MST,0.000074,8.443096,3978,70,1
1864,Jul 26 2019 19:37:33.492550000 MST,0.000793,8.443889,3978,70,1
1865,Jul 26 2019 19:37:33.493644000 MST,0.001094,8.444983,3978,70,1
1866,Jul 26 2019 19:37:33.494697000 MST,0.001053,8.446036,3978,70,1
1867,Jul 26 2019 19:37:33.495565000 MST,0.000868,8.446904,3978,70,1
1868,Jul 26 2019 19:37:33.496639000 MST,0.001074,8.447978,3978,70,1
1869,Jul 26 2019 19:37:33.497661000 MST,0.001022,8.449,3978,70,1
1870,Jul 26 2019 19:37:33.498600000 MST,0.000939,8.449939,3978,70,1
1871,Jul 26 2019 19:37:33.499616000 MST,0.001016,8.450955,3978,70,1
1872,Jul 26 2019 19:37:33.500792000 MST,0.001176,8.452131,982,70,0
1873,Jul 26 2019 19:37:33.500818000 MST,0.000026,8.452157,3978,70,1
1874,Jul 26 2019 19:37:33.501644000 MST,0.000826,8.452983,3978,70,1
1875,Jul 26 2019 19:37:33.502653000 MST,0.001009,8.453992,3978,70,1
1876,Jul 26 2019 19:37:33.503517000 MST,0.000864,8.454856,3978,70,1
1877,Jul 26 2019 19:37:33.504598000 MST,0.001081,8.455937,3978,70,1
1878,Jul 26 2019 19:37:33.505696000 MST,0.001098,8.457035,3557,70,1
1879,Jul 26 2019 19:37:33.506581000 MST,0.000885,8.45792,3978,70,1
1880,Jul 26 2019 19:37:33.507631000 MST,0.00105,8.45897,3978,70,1
1881,Jul 26 2019 19:37:33.508712000 MST,0.001081,8.460051,3978,70,1
1882,Jul 26 2019 19:37:33.509611000 MST,0.000899,8.46095,982,70,0
1883,Jul 26 2019 19:37:33.509683000 MST,0.000072,8.461022,3978,70,1
1884,Jul 26 2019 19:37:33.510627000 MST,0.000944,8.461966,3978,70,1
1885,Jul 26 2019 19:37:33.511677000 MST,0.00105,8.463016,3978,70,1
1886,Jul 26 2019 19:37:33.512587000 MST,0.00091,8.463926,3978,70,1
1887,Jul 26 2019 19:37:33.513627000 MST,0.00104,8.464966,3978,70,1
1888,Jul 26 2019 19:37:33.514524000 MST,0.000897,8.465863,3978,70,1
1889,Jul 26 2019 19:37:33.515599000 MST,0.001075,8.466938,3978,70,1
1890,Jul 26 2019 19:37:33.516717000 MST,0.001118,8.468056,3978,70,1
1891,Jul 26 2019 19:37:33.517527000 MST,0.00081,8.468866,3837,70,1
1892,Jul 26 2019 19:37:33.518713000 MST,0.001186,8.470052,982,70,0
1893,Jul 26 2019 19:37:33.518741000 MST,0.000028,8.47008,3978,70,1
1894,Jul 26 2019 19:37:33.519707000 MST,0.000966,8.471046,3978,70,1
1895,Jul 26 2019 19:37:33.520572000 MST,0.000865,8.471911,1398,70,1
1896,Jul 26 2019 19:37:33.521623000 MST,0.001051,8.472962,3978,70,1
1897,Jul 26 2019 19:37:33.522679000 MST,0.001056,8.474018,1398,70,1
1898,Jul 26 2019 19:37:33.523598000 MST,0.000919,8.474937,2784,70,1
1899,Jul 26 2019 19:37:33.524704000 MST,0.001106,8.476043,1398,70,1
1900,Jul 26 2019 19:37:33.525545000 MST,0.000841,8.476884,3557,70,1
1901,Jul 26 2019 19:37:33.526633000 MST,0.001088,8.477972,3837,70,1
1902,Jul 26 2019 19:37:33.527701000 MST,0.001068,8.47904,3978,70,1
1903,Jul 26 2019 19:37:33.528585000 MST,0.000884,8.479924,3978,70,1
1904,Jul 26 2019 19:37:33.529593000 MST,0.001008,8.480932,3978,70,1
1905,Jul 26 2019 19:37:33.530718000 MST,0.001125,8.482057,3978,70,1
1906,Jul 26 2019 19:37:33.531546000 MST,0.000828,8.482885,3978,70,1
1907,Jul 26 2019 19:37:33.532678000 MST,0.001132,8.484017,3978,70,1
1908,Jul 26 2019 19:37:33.533788000 MST,0.00111,8.485127,548,70,0
1909,Jul 26 2019 19:37:33.533816000 MST,0.000028,8.485155,3978,70,1
1910,Jul 26 2019 19:37:33.534587000 MST,0.000771,8.485926,3978,70,1
1911,Jul 26 2019 19:37:33.535642000 MST,0.001055,8.486981,3978,70,1
1912,Jul 26 2019 19:37:33.536542000 MST,0.0009,8.487881,3978,70,1
1913,Jul 26 2019 19:37:33.537616000 MST,0.001074,8.488955,3978,70,1
1914,Jul 26 2019 19:37:33.538657000 MST,0.001041,8.489996,3978,70,1
1915,Jul 26 2019 19:37:33.539545000 MST,0.000888,8.490884,3978,70,1
1916,Jul 26 2019 19:37:33.540644000 MST,0.001099,8.491983,3978,70,1
1917,Jul 26 2019 19:37:33.541668000 MST,0.001024,8.493007,3978,70,1
1918,Jul 26 2019 19:37:33.542614000 MST,0.000946,8.493953,3978,70,1
1919,Jul 26 2019 19:37:33.543619000 MST,0.001005,8.494958,3978,70,1
1920,Jul 26 2019 19:37:33.544731000 MST,0.001112,8.49607,3978,70,1
1921,Jul 26 2019 19:37:33.545621000 MST,0.00089,8.49696,3557,70,1
1922,Jul 26 2019 19:37:33.546674000 MST,0.001053,8.498013,3978,70,1
1923,Jul 26 2019 19:37:33.547528000 MST,0.000854,8.498867,3978,70,1
1924,Jul 26 2019 19:37:33.548631000 MST,0.001103,8.49997,3978,70,1
1925,Jul 26 2019 19:37:33.549655000 MST,0.001024,8.500994,3978,70,1
1926,Jul 26 2019 19:37:33.550589000 MST,0.000934,8.501928,3978,70,1
1927,Jul 26 2019 19:37:33.551603000 MST,0.001014,8.502942,3978,70,1
1928,Jul 26 2019 19:37:33.552724000 MST,0.001121,8.504063,3978,70,1
1929,Jul 26 2019 19:37:33.553583000 MST,0.000859,8.504922,548,70,0
1930,Jul 26 2019 19:37:33.553626000 MST,0.000043,8.504965,3978,70,1
1931,Jul 26 2019 19:37:33.554658000 MST,0.001032,8.505997,3978,70,1
1932,Jul 26 2019 19:37:33.555692000 MST,0.001034,8.507031,3978,70,1
1933,Jul 26 2019 19:37:33.556583000 MST,0.000891,8.507922,1158,70,1
1934,Jul 26 2019 19:37:33.557638000 MST,0.001055,8.508977,1398,70,1
1935,Jul 26 2019 19:37:33.558565000 MST,0.000927,8.509904,3978,70,1
1936,Jul 26 2019 19:37:33.559612000 MST,0.001047,8.510951,3978,70,1
1937,Jul 26 2019 19:37:33.560676000 MST,0.001064,8.512015,3978,70,1
1938,Jul 26 2019 19:37:33.561549000 MST,0.000873,8.512888,3978,70,1
1939,Jul 26 2019 19:37:33.562728000 MST,0.001179,8.514067,1707,70,0
1940,Jul 26 2019 19:37:33.562770000 MST,0.000042,8.514109,3978,70,1
