frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
2108,Jul 26 2019 19:43:21.726799000 MST,0.000866,9.458957,3978,70,1
2109,Jul 26 2019 19:43:21.728928000 MST,0.002129,9.461086,3978,70,1
2110,Jul 26 2019 19:43:21.729839000 MST,0.000911,9.461997,3978,70,1
2111,Jul 26 2019 19:43:21.731016000 MST,0.001177,9.463174,1707,70,0
2112,Jul 26 2019 19:43:21.731885000 MST,0.000869,9.464043,3978,70,1
2113,Jul 26 2019 19:43:21.732016000 MST,0.000131,9.464174,982,70,0
2114,Jul 26 2019 19:43:21.733928000 MST,0.001912,9.466086,3978,70,1
2115,Jul 26 2019 19:43:21.735890000 MST,0.001962,9.468048,3978,70,1
2116,Jul 26 2019 19:43:21.738914000 MST,0.003024,9.471072,3978,70,1
2117,Jul 26 2019 19:43:21.739902000 MST,0.000988,9.47206,1707,70,0
2118,Jul 26 2019 19:43:21.739923000 MST,0.000021,9.472081,3978,70,1
2119,Jul 26 2019 19:43:21.740837000 MST,0.000914,9.472995,3978,70,1
2120,Jul 26 2019 19:43:21.741889000 MST,0.001052,9.474047,3978,70,1
2121,Jul 26 2019 19:43:21.742769000 MST,0.00088,9.474927,3978,70,1
2122,Jul 26 2019 19:43:21.743842000 MST,0.001073,9.476,3978,70,1
2123,Jul 26 2019 19:43:21.744921000 MST,0.001079,9.477079,3557,70,1
2124,Jul 26 2019 19:43:21.745790000 MST,0.000869,9.477948,3978,70,1
2125,Jul 26 2019 19:43:21.746869000 MST,0.001079,9.479027,3978,70,1
2126,Jul 26 2019 19:43:21.748856000 MST,0.001987,9.481014,3557,70,1
2127,Jul 26 2019 19:43:21.749897000 MST,0.001041,9.482055,3978,70,1
2128,Jul 26 2019 19:43:21.750759000 MST,0.000862,9.482917,3978,70,1
2129,Jul 26 2019 19:43:21.752943000 MST,0.002184,9.485101,548,70,0
2130,Jul 26 2019 19:43:21.753773000 MST,0.00083,9.485931,3978,70,1
2131,Jul 26 2019 19:43:21.754839000 MST,0.001066,9.486997,3978,70,1
2132,Jul 26 2019 19:43:21.755902000 MST,0.001063,9.48806,3978,70,1
2133,Jul 26 2019 19:43:21.756785000 MST,0.000883,9.488943,3978,70,1
2134,Jul 26 2019 19:43:21.759043000 MST,0.002258,9.491201,3557,70,1
2135,Jul 26 2019 19:43:21.759804000 MST,0.000761,9.491962,3978,70,1
2136,Jul 26 2019 19:43:21.760890000 MST,0.001086,9.493048,3978,70,1
2137,Jul 26 2019 19:43:21.761739000 MST,0.000849,9.493897,72,70,0
2138,Jul 26 2019 19:43:21.761794000 MST,0.000055,9.493952,3978,70,1
2139,Jul 26 2019 19:43:21.763883000 MST,0.002089,9.496041,3978,70,1
2140,Jul 26 2019 19:43:21.768887000 MST,0.005004,9.501045,3978,70,1
2141,Jul 26 2019 19:43:21.769738000 MST,0.000851,9.501896,300,70,0
2142,Jul 26 2019 19:43:21.769770000 MST,0.000032,9.501928,3978,70,1
2143,Jul 26 2019 19:43:21.770776000 MST,0.001006,9.502934,43,70,0
2144,Jul 26 2019 19:43:21.770799000 MST,0.000023,9.502957,3978,70,1
2145,Jul 26 2019 19:43:21.771891000 MST,0.001092,9.504049,3978,70,1
2146,Jul 26 2019 19:43:21.772719000 MST,0.000828,9.504877,3978,70,1
2147,Jul 26 2019 19:43:21.773869000 MST,0.00115,9.506027,3978,70,1
2148,Jul 26 2019 19:43:21.774904000 MST,0.001035,9.507062,3978,70,1
2149,Jul 26 2019 19:43:21.775786000 MST,0.000882,9.507944,3978,70,1
2150,Jul 26 2019 19:43:21.778871000 MST,0.003085,9.511029,588,70,0
2151,Jul 26 2019 19:43:21.778992000 MST,0.000121,9.51115,3978,70,1
2152,Jul 26 2019 19:43:21.779861000 MST,0.000869,9.512019,268,70,0
2153,Jul 26 2019 19:43:21.781828000 MST,0.001967,9.513986,3978,70,1
2154,Jul 26 2019 19:43:21.783802000 MST,0.001974,9.51596,3978,70,1
2155,Jul 26 2019 19:43:21.784863000 MST,0.001061,9.517021,3557,70,1
2156,Jul 26 2019 19:43:21.785902000 MST,0.001039,9.51806,3978,70,1
2157,Jul 26 2019 19:43:21.786839000 MST,0.000937,9.518997,3978,70,1
2158,Jul 26 2019 19:43:21.787956000 MST,0.001117,9.520114,1635,70,0
2159,Jul 26 2019 19:43:21.787975000 MST,0.000019,9.520133,3978,70,1
2160,Jul 26 2019 19:43:21.789063000 MST,0.001088,9.521221,3978,70,1
2161,Jul 26 2019 19:43:21.789970000 MST,0.000907,9.522128,500,70,0
2162,Jul 26 2019 19:43:21.790846000 MST,0.000876,9.523004,3978,70,1
2163,Jul 26 2019 19:43:21.793856000 MST,0.00301,9.526014,3978,70,1
2164,Jul 26 2019 19:43:21.797111000 MST,0.003255,9.529269,1635,70,0
2165,Jul 26 2019 19:43:21.797786000 MST,0.000675,9.529944,500,70,0
2166,Jul 26 2019 19:43:21.797829000 MST,0.000043,9.529987,3978,70,1
2167,Jul 26 2019 19:43:21.798958000 MST,0.001129,9.531116,500,70,0
2168,Jul 26 2019 19:43:21.799087000 MST,0.000129,9.531245,3978,70,1
2169,Jul 26 2019 19:43:21.799923000 MST,0.000836,9.532081,3978,70,1
2170,Jul 26 2019 19:43:21.800807000 MST,0.000884,9.532965,3978,70,1
2171,Jul 26 2019 19:43:21.801882000 MST,0.001075,9.53404,3978,70,1
2172,Jul 26 2019 19:43:21.802760000 MST,0.000878,9.534918,3978,70,1
2173,Jul 26 2019 19:43:21.803834000 MST,0.001074,9.535992,3978,70,1
2174,Jul 26 2019 19:43:21.804910000 MST,0.001076,9.537068,3557,70,1
2175,Jul 26 2019 19:43:21.806895000 MST,0.001985,9.539053,140,70,0
2176,Jul 26 2019 19:43:21.807951000 MST,0.001056,9.540109,790,70,0
2177,Jul 26 2019 19:43:21.808818000 MST,0.000867,9.540976,3978,70,1
2178,Jul 26 2019 19:43:21.810892000 MST,0.002074,9.54305,3978,70,1
2179,Jul 26 2019 19:43:21.811803000 MST,0.000911,9.543961,3978,70,1
2180,Jul 26 2019 19:43:21.813766000 MST,0.001963,9.545924,3978,70,1
2181,Jul 26 2019 19:43:21.814809000 MST,0.001043,9.546967,3978,70,1
2182,Jul 26 2019 19:43:21.815929000 MST,0.00112,9.548087,356,70,0
2183,Jul 26 2019 19:43:21.815960000 MST,0.000031,9.548118,3978,70,1
2184,Jul 26 2019 19:43:21.817839000 MST,0.001879,9.549997,3978,70,1
2185,Jul 26 2019 19:43:21.818946000 MST,0.001107,9.551104,3978,70,1
2186,Jul 26 2019 19:43:21.819800000 MST,0.000854,9.551958,3978,70,1
2187,Jul 26 2019 19:43:21.820841000 MST,0.001041,9.552999,3978,70,1
2188,Jul 26 2019 19:43:21.821931000 MST,0.00109,9.554089,3978,70,1
2189,Jul 26 2019 19:43:21.823851000 MST,0.00192,9.556009,3978,70,1
2190,Jul 26 2019 19:43:21.824826000 MST,0.000975,9.556984,732,70,0
2191,Jul 26 2019 19:43:21.824859000 MST,0.000033,9.557017,3557,70,1
2192,Jul 26 2019 19:43:21.828877000 MST,0.004018,9.561035,3978,70,1
2193,Jul 26 2019 19:43:21.830768000 MST,0.001891,9.562926,3978,70,1
2194,Jul 26 2019 19:43:21.831828000 MST,0.00106,9.563986,3978,70,1
2195,Jul 26 2019 19:43:21.833886000 MST,0.002058,9.566044,982,70,0
2196,Jul 26 2019 19:43:21.833905000 MST,0.000019,9.566063,3978,70,1
2197,Jul 26 2019 19:43:21.834858000 MST,0.000953,9.567016,3978,70,1
2198,Jul 26 2019 19:43:21.835748000 MST,0.00089,9.567906,3978,70,1
2199,Jul 26 2019 19:43:21.836886000 MST,0.001138,9.569044,3978,70,1
2200,Jul 26 2019 19:43:21.837868000 MST,0.000982,9.570026,3978,70,1
2201,Jul 26 2019 19:43:21.838805000 MST,0.000937,9.570963,3978,70,1
2202,Jul 26 2019 19:43:21.839812000 MST,0.001007,9.57197,3978,70,1
2203,Jul 26 2019 19:43:21.840884000 MST,0.001072,9.573042,3978,70,1
2204,Jul 26 2019 19:43:21.841778000 MST,0.000894,9.573936,3978,70,1
2205,Jul 26 2019 19:43:21.842930000 MST,0.001152,9.575088,1302,70,0
2206,Jul 26 2019 19:43:21.842956000 MST,0.000026,9.575114,3978,70,1
2207,Jul 26 2019 19:43:21.843896000 MST,0.00094,9.576054,3978,70,1
2208,Jul 26 2019 19:43:21.844802000 MST,0.000906,9.57696,3557,70,1
2209,Jul 26 2019 19:43:21.845845000 MST,0.001043,9.578003,3978,70,1
2210,Jul 26 2019 19:43:21.849003000 MST,0.003158,9.581161,3978,70,1
2211,Jul 26 2019 19:43:21.852829000 MST,0.003826,9.584987,548,70,0
2212,Jul 26 2019 19:43:21.853833000 MST,0.001004,9.585991,3978,70,1
2213,Jul 26 2019 19:43:21.854904000 MST,0.001071,9.587062,3978,70,1
2214,Jul 26 2019 19:43:21.855790000 MST,0.000886,9.587948,3978,70,1
2215,Jul 26 2019 19:43:21.857053000 MST,0.001263,9.589211,3978,70,1
2216,Jul 26 2019 19:43:21.857877000 MST,0.000824,9.590035,3978,70,1
2217,Jul 26 2019 19:43:21.858958000 MST,0.001081,9.591116,3978,70,1
2218,Jul 26 2019 19:43:21.859871000 MST,0.000913,9.592029,3978,70,1
2219,Jul 26 2019 19:43:21.860797000 MST,0.000926,9.592955,3978,70,1
2220,Jul 26 2019 19:43:21.861837000 MST,0.00104,9.593995,208,70,0
2221,Jul 26 2019 19:43:21.861874000 MST,0.000037,9.594032,3978,70,1
2222,Jul 26 2019 19:43:21.863772000 MST,0.001898,9.59593,3978,70,1
2223,Jul 26 2019 19:43:21.866943000 MST,0.003171,9.599101,3978,70,1
2224,Jul 26 2019 19:43:21.868907000 MST,0.001964,9.601065,3978,70,1
2225,Jul 26 2019 19:43:21.870888000 MST,0.001981,9.603046,500,70,0
2226,Jul 26 2019 19:43:21.870918000 MST,0.00003,9.603076,3978,70,1
2227,Jul 26 2019 19:43:21.872792000 MST,0.001874,9.60495,3978,70,1
2228,Jul 26 2019 19:43:21.873887000 MST,0.001095,9.606045,3978,70,1
2229,Jul 26 2019 19:43:21.875840000 MST,0.001953,9.607998,3978,70,1
2230,Jul 26 2019 19:43:21.876943000 MST,0.001103,9.609101,3978,70,1
2231,Jul 26 2019 19:43:21.877780000 MST,0.000837,9.609938,3978,70,1
2232,Jul 26 2019 19:43:21.878867000 MST,0.001087,9.611025,3978,70,1
2233,Jul 26 2019 19:43:21.879793000 MST,0.000926,9.611951,732,70,0
2234,Jul 26 2019 19:43:21.879825000 MST,0.000032,9.611983,3978,70,1
2235,Jul 26 2019 19:43:21.880802000 MST,0.000977,9.61296,3978,70,1
2236,Jul 26 2019 19:43:21.882768000 MST,0.001966,9.614926,3978,70,1
2237,Jul 26 2019 19:43:21.883826000 MST,0.001058,9.615984,3978,70,1
2238,Jul 26 2019 19:43:21.888845000 MST,0.005019,9.621003,3978,70,1
2239,Jul 26 2019 19:43:21.889894000 MST,0.001049,9.622052,3978,70,1
2240,Jul 26 2019 19:43:21.892926000 MST,0.003032,9.625084,548,70,0
2241,Jul 26 2019 19:43:21.892952000 MST,0.000026,9.62511,3978,70,1
2242,Jul 26 2019 19:43:21.893758000 MST,0.000806,9.625916,3978,70,1
2243,Jul 26 2019 19:43:21.894905000 MST,0.001147,9.627063,3978,70,1
2244,Jul 26 2019 19:43:21.895902000 MST,0.000997,9.62806,3978,70,1
2245,Jul 26 2019 19:43:21.896891000 MST,0.000989,9.629049,3978,70,1
2246,Jul 26 2019 19:43:21.898905000 MST,0.002014,9.631063,3978,70,1
2247,Jul 26 2019 19:43:21.899792000 MST,0.000887,9.63195,3978,70,1
2248,Jul 26 2019 19:43:21.901741000 MST,0.001949,9.633899,3978,70,1
2249,Jul 26 2019 19:43:21.903906000 MST,0.002165,9.636064,3978,70,1
2250,Jul 26 2019 19:43:21.908841000 MST,0.004935,9.640999,3557,70,1
2251,Jul 26 2019 19:43:21.910802000 MST,0.001961,9.64296,3978,70,1
2252,Jul 26 2019 19:43:21.912792000 MST,0.00199,9.64495,548,70,0
2253,Jul 26 2019 19:43:21.912802000 MST,0.00001,9.64496,3978,70,1
2254,Jul 26 2019 19:43:21.913804000 MST,0.001002,9.645962,3978,70,1
2255,Jul 26 2019 19:43:21.914931000 MST,0.001127,9.647089,3978,70,1
2256,Jul 26 2019 19:43:21.915765000 MST,0.000834,9.647923,3978,70,1
2257,Jul 26 2019 19:43:21.916920000 MST,0.001155,9.649078,3978,70,1
2258,Jul 26 2019 19:43:21.917893000 MST,0.000973,9.650051,3978,70,1
2259,Jul 26 2019 19:43:21.918810000 MST,0.000917,9.650968,3557,70,1
2260,Jul 26 2019 19:43:21.919850000 MST,0.00104,9.652008,3978,70,1
2261,Jul 26 2019 19:43:21.921791000 MST,0.001941,9.653949,140,70,0
2262,Jul 26 2019 19:43:21.923746000 MST,0.001955,9.655904,3978,70,1
2263,Jul 26 2019 19:43:21.929773000 MST,0.006027,9.661931,3978,70,1
2264,Jul 26 2019 19:43:21.930852000 MST,0.001079,9.66301,404,70,0
2265,Jul 26 2019 19:43:21.930889000 MST,0.000037,9.663047,3978,70,1
2266,Jul 26 2019 19:43:21.931908000 MST,0.001019,9.664066,3978,70,1
2267,Jul 26 2019 19:43:21.932779000 MST,0.000871,9.664937,3978,70,1
2268,Jul 26 2019 19:43:21.933856000 MST,0.001077,9.666014,3978,70,1
2269,Jul 26 2019 19:43:21.934746000 MST,0.00089,9.666904,3978,70,1
2270,Jul 26 2019 19:43:21.935818000 MST,0.001072,9.667976,3978,70,1
2271,Jul 26 2019 19:43:21.936978000 MST,0.00116,9.669136,3978,70,1
2272,Jul 26 2019 19:43:21.938821000 MST,0.001843,9.670979,3978,70,1
2273,Jul 26 2019 19:43:21.939922000 MST,0.001101,9.67208,660,70,0
2274,Jul 26 2019 19:43:21.939954000 MST,0.000032,9.672112,3978,70,1
2275,Jul 26 2019 19:43:21.940780000 MST,0.000826,9.672938,3978,70,1
2276,Jul 26 2019 19:43:21.941836000 MST,0.001056,9.673994,3978,70,1
2277,Jul 26 2019 19:43:21.943801000 MST,0.001965,9.675959,3978,70,1
2278,Jul 26 2019 19:43:21.946866000 MST,0.003065,9.679024,3978,70,1
2279,Jul 26 2019 19:43:21.948795000 MST,0.001929,9.680953,172,70,0
2280,Jul 26 2019 19:43:21.948875000 MST,0.00008,9.681033,3978,70,1
2281,Jul 26 2019 19:43:21.950885000 MST,0.00201,9.683043,3978,70,1
2282,Jul 26 2019 19:43:21.951792000 MST,0.000907,9.68395,3978,70,1
2283,Jul 26 2019 19:43:21.952810000 MST,0.001018,9.684968,3978,70,1
2284,Jul 26 2019 19:43:21.953932000 MST,0.001122,9.68609,3978,70,1
2285,Jul 26 2019 19:43:21.954825000 MST,0.000893,9.686983,3978,70,1
2286,Jul 26 2019 19:43:21.955878000 MST,0.001053,9.688036,3978,70,1
2287,Jul 26 2019 19:43:21.957823000 MST,0.001945,9.689981,452,70,0
2288,Jul 26 2019 19:43:21.957850000 MST,0.000027,9.690008,3978,70,1
2289,Jul 26 2019 19:43:21.958903000 MST,0.001053,9.691061,3978,70,1
2290,Jul 26 2019 19:43:21.959775000 MST,0.000872,9.691933,3978,70,1
2291,Jul 26 2019 19:43:21.961908000 MST,0.002133,9.694066,3978,70,1
2292,Jul 26 2019 19:43:21.962783000 MST,0.000875,9.694941,3978,70,1
2293,Jul 26 2019 19:43:21.963857000 MST,0.001074,9.696015,3978,70,1
2294,Jul 26 2019 19:43:21.964940000 MST,0.001083,9.697098,3557,70,1
2295,Jul 26 2019 19:43:21.966981000 MST,0.002041,9.699139,732,70,0
2296,Jul 26 2019 19:43:21.967031000 MST,0.00005,9.699189,3978,70,1
2297,Jul 26 2019 19:43:21.968822000 MST,0.001791,9.70098,3978,70,1
2298,Jul 26 2019 19:43:21.969889000 MST,0.001067,9.702047,3978,70,1
2299,Jul 26 2019 19:43:21.970762000 MST,0.000873,9.70292,3978,70,1
2300,Jul 26 2019 19:43:21.971827000 MST,0.001065,9.703985,3978,70,1
2301,Jul 26 2019 19:43:21.973849000 MST,0.002022,9.706007,3978,70,1
2302,Jul 26 2019 19:43:21.974937000 MST,0.001088,9.707095,3978,70,1
2303,Jul 26 2019 19:43:21.975993000 MST,0.001056,9.708151,3978,70,1
2304,Jul 26 2019 19:43:21.977011000 MST,0.001018,9.709169,3978,70,1
2305,Jul 26 2019 19:43:21.978816000 MST,0.001805,9.710974,3978,70,1
2306,Jul 26 2019 19:43:21.979857000 MST,0.001041,9.712015,3978,70,1
2307,Jul 26 2019 19:43:21.980903000 MST,0.001046,9.713061,3978,70,1
2308,Jul 26 2019 19:43:21.981822000 MST,0.000919,9.71398,3978,70,1
2309,Jul 26 2019 19:43:21.982859000 MST,0.001037,9.715017,3978,70,1
2310,Jul 26 2019 19:43:21.983963000 MST,0.001104,9.716121,3978,70,1
2311,Jul 26 2019 19:43:21.984822000 MST,0.000859,9.71698,3557,70,1
2312,Jul 26 2019 19:43:21.985903000 MST,0.001081,9.718061,3978,70,1
2313,Jul 26 2019 19:43:21.987011000 MST,0.001108,9.719169,3978,70,1
2314,Jul 26 2019 19:43:21.988888000 MST,0.001877,9.721046,3978,70,1
2315,Jul 26 2019 19:43:21.991891000 MST,0.003003,9.724049,3978,70,1
2316,Jul 26 2019 19:43:21.992790000 MST,0.000899,9.724948,548,70,0
2317,Jul 26 2019 19:43:21.993841000 MST,0.001051,9.725999,3978,70,1
2318,Jul 26 2019 19:43:21.995029000 MST,0.001188,9.727187,3978,70,1
2319,Jul 26 2019 19:43:21.995909000 MST,0.00088,9.728067,3978,70,1
2320,Jul 26 2019 19:43:21.997033000 MST,0.001124,9.729191,3978,70,1
2321,Jul 26 2019 19:43:21.997939000 MST,0.000906,9.730097,3978,70,1
2322,Jul 26 2019 19:43:21.998835000 MST,0.000896,9.730993,3978,70,1
2323,Jul 26 2019 19:43:21.999914000 MST,0.001079,9.732072,3978,70,1
2324,Jul 26 2019 19:43:22.000775000 MST,0.000861,9.732933,3978,70,1
2325,Jul 26 2019 19:43:22.001859000 MST,0.001084,9.734017,548,70,0
2326,Jul 26 2019 19:43:22.001918000 MST,0.000059,9.734076,3978,70,1
2327,Jul 26 2019 19:43:22.002884000 MST,0.000966,9.735042,3978,70,1
2328,Jul 26 2019 19:43:22.003812000 MST,0.000928,9.73597,3978,70,1
2329,Jul 26 2019 19:43:22.004885000 MST,0.001073,9.737043,3557,70,1
2330,Jul 26 2019 19:43:22.006006000 MST,0.001121,9.738164,3978,70,1
2331,Jul 26 2019 19:43:22.006868000 MST,0.000862,9.739026,3978,70,1
2332,Jul 26 2019 19:43:22.007858000 MST,0.00099,9.740016,3978,70,1
2333,Jul 26 2019 19:43:22.008977000 MST,0.001119,9.741135,3978,70,1
2334,Jul 26 2019 19:43:22.009807000 MST,0.00083,9.741965,3978,70,1
2335,Jul 26 2019 19:43:22.010987000 MST,0.00118,9.743145,790,70,0
2336,Jul 26 2019 19:43:22.011032000 MST,0.000045,9.74319,3978,70,1
2337,Jul 26 2019 19:43:22.011771000 MST,0.000739,9.743929,3978,70,1
2338,Jul 26 2019 19:43:22.012843000 MST,0.001072,9.745001,3978,70,1
2339,Jul 26 2019 19:43:22.014023000 MST,0.00118,9.746181,3978,70,1
2340,Jul 26 2019 19:43:22.014787000 MST,0.000764,9.746945,3978,70,1
2341,Jul 26 2019 19:43:22.015833000 MST,0.001046,9.747991,3978,70,1
2342,Jul 26 2019 19:43:22.017081000 MST,0.001248,9.749239,3978,70,1
2343,Jul 26 2019 19:43:22.017783000 MST,0.000702,9.749941,3978,70,1
2344,Jul 26 2019 19:43:22.018862000 MST,0.001079,9.75102,3978,70,1
2345,Jul 26 2019 19:43:22.019743000 MST,0.000881,9.751901,3978,70,1
2346,Jul 26 2019 19:43:22.020799000 MST,0.001056,9.752957,3978,70,1
2347,Jul 26 2019 19:43:22.023856000 MST,0.003057,9.756014,2880,70,1
2348,Jul 26 2019 19:43:22.029885000 MST,0.006029,9.762043,2880,70,1
2349,Jul 26 2019 19:43:22.030772000 MST,0.000887,9.76293,2880,70,1
2350,Jul 26 2019 19:43:22.031819000 MST,0.001047,9.763977,2880,70,1
2351,Jul 26 2019 19:43:22.032914000 MST,0.001095,9.765072,548,70,0
2352,Jul 26 2019 19:43:22.032944000 MST,0.00003,9.765102,2880,70,1
2353,Jul 26 2019 19:43:22.033801000 MST,0.000857,9.765959,2880,70,1
2354,Jul 26 2019 19:43:22.034845000 MST,0.001044,9.767003,2880,70,1
2355,Jul 26 2019 19:43:22.035910000 MST,0.001065,9.768068,2880,70,1
2356,Jul 26 2019 19:43:22.036842000 MST,0.000932,9.769,2880,70,1
2357,Jul 26 2019 19:43:22.037873000 MST,0.001031,9.770031,2880,70,1
2358,Jul 26 2019 19:43:22.038904000 MST,0.001031,9.771062,2880,70,1
2359,Jul 26 2019 19:43:22.039797000 MST,0.000893,9.771955,2880,70,1
2360,Jul 26 2019 19:43:22.040851000 MST,0.001054,9.773009,2880,70,1
2361,Jul 26 2019 19:43:22.041755000 MST,0.000904,9.773913,140,70,0
2362,Jul 26 2019 19:43:22.041775000 MST,0.00002,9.773933,2880,70,1
2363,Jul 26 2019 19:43:22.042805000 MST,0.00103,9.774963,2880,70,1
2364,Jul 26 2019 19:43:22.043917000 MST,0.001112,9.776075,2880,70,1
2365,Jul 26 2019 19:43:22.044828000 MST,0.000911,9.776986,2592,70,1
2366,Jul 26 2019 19:43:22.045844000 MST,0.001016,9.778002,2880,70,1
2367,Jul 26 2019 19:43:22.047007000 MST,0.001163,9.779165,2880,70,1
2368,Jul 26 2019 19:43:22.047789000 MST,0.000782,9.779947,2880,70,1
2369,Jul 26 2019 19:43:22.048859000 MST,0.00107,9.781017,2880,70,1
2370,Jul 26 2019 19:43:22.049905000 MST,0.001046,9.782063,2880,70,1
2371,Jul 26 2019 19:43:22.050828000 MST,0.000923,9.782986,404,70,0
2372,Jul 26 2019 19:43:22.050874000 MST,0.000046,9.783032,2880,70,1
2373,Jul 26 2019 19:43:22.051852000 MST,0.000978,9.78401,2880,70,1
2374,Jul 26 2019 19:43:22.052809000 MST,0.000957,9.784967,2880,70,1
2375,Jul 26 2019 19:43:22.053858000 MST,0.001049,9.786016,2880,70,1
2376,Jul 26 2019 19:43:22.054887000 MST,0.001029,9.787045,2880,70,1
2377,Jul 26 2019 19:43:22.055816000 MST,0.000929,9.787974,2880,70,1
2378,Jul 26 2019 19:43:22.056954000 MST,0.001138,9.789112,2880,70,1
2379,Jul 26 2019 19:43:22.057911000 MST,0.000957,9.790069,2880,70,1
2380,Jul 26 2019 19:43:22.058791000 MST,0.00088,9.790949,2880,70,1
2381,Jul 26 2019 19:43:22.059886000 MST,0.001095,9.792044,140,70,0
2382,Jul 26 2019 19:43:22.059904000 MST,0.000018,9.792062,2880,70,1
2383,Jul 26 2019 19:43:22.060924000 MST,0.00102,9.793082,2880,70,1
2384,Jul 26 2019 19:43:22.061857000 MST,0.000933,9.794015,2880,70,1
2385,Jul 26 2019 19:43:22.062894000 MST,0.001037,9.795052,2880,70,1
2386,Jul 26 2019 19:43:22.063743000 MST,0.000849,9.795901,3978,70,1
2387,Jul 26 2019 19:43:22.064888000 MST,0.001145,9.797046,3557,70,1
2388,Jul 26 2019 19:43:22.065870000 MST,0.000982,9.798028,3978,70,1
2389,Jul 26 2019 19:43:22.066815000 MST,0.000945,9.798973,3978,70,1
2390,Jul 26 2019 19:43:22.067815000 MST,0.001,9.799973,3978,70,1
2391,Jul 26 2019 19:43:22.068900000 MST,0.001085,9.801058,404,70,0
2392,Jul 26 2019 19:43:22.068932000 MST,0.000032,9.80109,3557,70,1
2393,Jul 26 2019 19:43:22.069768000 MST,0.000836,9.801926,3978,70,1
2394,Jul 26 2019 19:43:22.070834000 MST,0.001066,9.802992,3978,70,1
2395,Jul 26 2019 19:43:22.073873000 MST,0.003039,9.806031,3978,70,1
2396,Jul 26 2019 19:43:22.074775000 MST,0.000902,9.806933,3978,70,1
2397,Jul 26 2019 19:43:22.076939000 MST,0.002164,9.809097,3978,70,1
2398,Jul 26 2019 19:43:22.077873000 MST,0.000934,9.810031,660,70,0
2399,Jul 26 2019 19:43:22.077900000 MST,0.000027,9.810058,3978,70,1
2400,Jul 26 2019 19:43:22.078820000 MST,0.00092,9.810978,3557,70,1
2401,Jul 26 2019 19:43:22.079907000 MST,0.001087,9.812065,3978,70,1
2402,Jul 26 2019 19:43:22.080832000 MST,0.000925,9.81299,3978,70,1
2403,Jul 26 2019 19:43:22.081842000 MST,0.00101,9.814,3978,70,1
2404,Jul 26 2019 19:43:22.083855000 MST,0.002013,9.816013,3978,70,1
2405,Jul 26 2019 19:43:22.084884000 MST,0.001029,9.817042,3557,70,1
2406,Jul 26 2019 19:43:22.085741000 MST,0.000857,9.817899,3978,70,1
2407,Jul 26 2019 19:43:22.088750000 MST,0.003009,9.820908,3978,70,1
2408,Jul 26 2019 19:43:22.090876000 MST,0.002126,9.823034,3978,70,1
2409,Jul 26 2019 19:43:22.092872000 MST,0.001996,9.82503,548,70,0
2410,Jul 26 2019 19:43:22.093904000 MST,0.001032,9.826062,3978,70,1
2411,Jul 26 2019 19:43:22.094789000 MST,0.000885,9.826947,3978,70,1
2412,Jul 26 2019 19:43:22.095862000 MST,0.001073,9.82802,3978,70,1
2413,Jul 26 2019 19:43:22.096782000 MST,0.00092,9.82894,3978,70,1
2414,Jul 26 2019 19:43:22.097801000 MST,0.001019,9.829959,3978,70,1
2415,Jul 26 2019 19:43:22.098864000 MST,0.001063,9.831022,3978,70,1
2416,Jul 26 2019 19:43:22.099765000 MST,0.000901,9.831923,3978,70,1
2417,Jul 26 2019 19:43:22.100823000 MST,0.001058,9.832981,3978,70,1
2418,Jul 26 2019 19:43:22.101917000 MST,0.001094,9.834075,300,70,0
2419,Jul 26 2019 19:43:22.101932000 MST,0.000015,9.83409,3978,70,1
2420,Jul 26 2019 19:43:22.103847000 MST,0.001915,9.836005,3978,70,1
2421,Jul 26 2019 19:43:22.104903000 MST,0.001056,9.837061,3557,70,1
2422,Jul 26 2019 19:43:22.105802000 MST,0.000899,9.83796,3978,70,1
2423,Jul 26 2019 19:43:22.108802000 MST,0.003,9.84096,3978,70,1
2424,Jul 26 2019 19:43:22.109875000 MST,0.001073,9.842033,3978,70,1
2425,Jul 26 2019 19:43:22.110751000 MST,0.000876,9.842909,3978,70,1
2426,Jul 26 2019 19:43:22.111817000 MST,0.001066,9.843975,3978,70,1
2427,Jul 26 2019 19:43:22.112907000 MST,0.00109,9.845065,548,70,0
2428,Jul 26 2019 19:43:22.112935000 MST,0.000028,9.845093,3978,70,1
2429,Jul 26 2019 19:43:22.113770000 MST,0.000835,9.845928,3978,70,1
2430,Jul 26 2019 19:43:22.114839000 MST,0.001069,9.846997,3978,70,1
2431,Jul 26 2019 19:43:22.115898000 MST,0.001059,9.848056,3978,70,1
2432,Jul 26 2019 19:43:22.116850000 MST,0.000952,9.849008,3978,70,1
2433,Jul 26 2019 19:43:22.117862000 MST,0.001012,9.85002,3978,70,1
2434,Jul 26 2019 19:43:22.118736000 MST,0.000874,9.850894,3978,70,1
2435,Jul 26 2019 19:43:22.119806000 MST,0.00107,9.851964,3978,70,1
2436,Jul 26 2019 19:43:22.121761000 MST,0.001955,9.853919,3978,70,1
2437,Jul 26 2019 19:43:22.123886000 MST,0.002125,9.856044,3978,70,1
2438,Jul 26 2019 19:43:22.126950000 MST,0.003064,9.859108,3978,70,1
2439,Jul 26 2019 19:43:22.128849000 MST,0.001899,9.861007,3978,70,1
2440,Jul 26 2019 19:43:22.129741000 MST,0.000892,9.861899,3978,70,1
